main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt,
5,714.3,0.27,105.56,91.55,25.51,75.16,89.63,1.74,1606266000,25/11/20 1:00:00
5,881.2,0.06,141.2,41.13,17.88,86.15,102.81,2.79,1606269600,25/11/20 2:00:00
5,1041.41,3.91,165.88,9.57,14.42,99.15,118.03,3.93,1606273200,25/11/20 3:00:00
5,1615.52,81.36,180.96,0,9.54,128.21,154.66,7.98,1606276800,25/11/20 4:00:00
5,2349.85,187.76,189.19,0,6.74,164.85,201.94,10.39,1606280400,25/11/20 5:00:00
5,2883.91,271.8,186.44,0,6.68,193.1,241.03,13.81,1606284000,25/11/20 6:00:00
5,3177.64,321.87,180.96,0,8.11,207.14,262.85,18.49,1606287600,25/11/20 7:00:00
5,3070.83,321.87,164.51,0,8.46,196.64,251.75,16.97,1606291200,25/11/20 8:00:00
5,2590.18,268.22,138.46,0,7.75,164.08,211.75,11.91,1606294800,25/11/20 9:00:00
5,2056.12,203.85,117.9,0,7.57,131.42,169.89,8.23,1606298400,25/11/20 10:00:00
5,1668.93,151.99,100.08,0,6.62,106.3,138.32,5.7,1606302000,25/11/20 11:00:00
5,1388.55,118.02,80.88,0,5.19,89.43,116.82,3.9,1606305600,25/11/20 12:00:00
5,1201.63,97.45,69.23,0,4.41,80.36,104.34,2.98,1606309200,25/11/20 13:00:00
5,1174.93,96.56,66.49,0,4.95,79.74,102.77,3.67,1606312800,25/11/20 14:00:00
5,1468.66,144.84,71.97,0,6.44,92.91,119.39,7.98,1606316400,25/11/20 15:00:00
5,2056.12,239.61,85,0.62,8.11,119.28,151.45,13.05,1606320000,25/11/20 16:00:00
5,2777.1,346.9,105.56,2.68,8.82,152.29,189.71,16.97,1606323600,25/11/20 17:00:00
5,3284.45,389.81,145.32,5.9,11.68,190.4,230.55,17.99,1606327200,25/11/20 18:00:00
5,1148.22,46.05,157.65,78.68,61.04,143.1,161.38,0.26,1606330800,25/11/20 19:00:00
5,854.49,17.43,116.53,138.76,50.55,114.69,128.86,0.33,1606334400,25/11/20 20:00:00
5,741.01,10.17,87.05,173.09,41.01,98.93,112.23,0.49,1606338000,25/11/20 21:00:00
5,567.44,4.92,50.72,181.68,25.51,71.45,82.3,0.75,1606341600,25/11/20 22:00:00
5,494,2.68,38.04,177.38,18.84,62.66,72.5,0.78,1606345200,25/11/20 23:00:00
5,453.95,1.19,35.64,163.08,15.5,57.5,66.43,0.87,1606348800,26/11/20 0:00:00
5,487.33,0.05,48.67,131.61,16.69,61.64,70.76,0.9,1606352400,26/11/20 1:00:00
5,560.76,0,68.55,98.71,19.55,69.9,79.73,0.73,1606356000,26/11/20 2:00:00
5,640.87,0,90.48,68.67,21.22,78.11,88.91,0.55,1606359600,26/11/20 3:00:00
5,787.74,0.89,127.49,27.18,22.17,92.32,105.55,1.2,1606363200,26/11/20 4:00:00
5,1001.36,16.54,157.65,0.84,21.7,111.13,127.43,2.6,1606366800,26/11/20 5:00:00
5,1161.58,38.45,160.4,0,21.22,129.89,147.73,2.6,1606370400,26/11/20 6:00:00
5,1201.63,46.94,154.91,0,20.98,141.94,159.26,1.43,1606374000,26/11/20 7:00:00
5,1174.93,49.17,142.57,0,19.79,143.21,160.03,0.26,1606377600,26/11/20 8:00:00
5,1134.87,46.49,126.12,0,17.88,133.99,149.87,0.08,1606381200,26/11/20 9:00:00
5,1068.12,35.76,113.79,0,16.45,126.58,141.06,0.05,1606384800,26/11/20 10:00:00
5,974.66,21.23,104.19,0.02,15.5,117.93,130.79,0.03,1606388400,26/11/20 11:00:00
5,867.84,9.72,94.59,0.37,16.69,106.12,116.57,0.01,1606392000,26/11/20 12:00:00
5,794.41,5.98,80.88,1.04,12.64,99.91,108.86,0.02,1606395600,26/11/20 13:00:00
5,767.71,10.06,69.23,0.48,8.11,98.16,108.21,0.14,1606399200,26/11/20 14:00:00
5,881.2,35.76,68.55,0.02,6.8,96.85,110.24,1.57,1606402800,26/11/20 15:00:00
5,1121.52,81.36,74.71,1,6.8,95.29,112.12,3.8,1606406400,26/11/20 16:00:00
5,1335.14,119.81,81.57,4.83,8.94,95.67,114.79,5.89,1606410000,26/11/20 17:00:00
5,1428.6,128.75,100.08,11.18,14.78,98.75,118.66,7.16,1606413600,26/11/20 18:00:00
5,934.6,45.6,105.56,46.49,29.56,86.81,99.73,1.84,1606417200,26/11/20 19:00:00
5,707.63,22.35,87.74,80.11,27.66,66.62,76.55,1.46,1606420800,26/11/20 20:00:00
4,527.38,12.07,61.01,100.14,21.22,41.69,49.11,1.98,1606424400,26/11/20 21:00:00
2,310.42,4.36,24.33,97.28,8.46,10.26,14.87,1.93,1606428000,26/11/20 22:00:00
2,230.31,1.84,12,84.4,3.73,3.13,8.35,1.05,1606431600,26/11/20 23:00:00
1,213.62,0.71,9.68,77.96,2.68,2.13,10.01,0.75,1606435200,27/11/20 0:00:00
2,357.15,1.03,47.3,34.33,4.47,4.88,15.27,2.53,1606438800,27/11/20 1:00:00
2,607.49,21.68,75.4,0.51,5.42,10.51,23.32,5.13,1606442400,27/11/20 2:00:00
2,767.71,44.7,76.77,0,5.48,16.25,31.73,6.97,1606446000,27/11/20 3:00:00
3,827.79,53.64,76.08,0,5.36,20.44,38.25,7.98,1606449600,27/11/20 4:00:00
3,867.84,61.69,74.71,0,5.31,24.48,43.86,8.61,1606453200,27/11/20 5:00:00
4,907.9,67.95,73.34,0,5.31,27.52,47.55,8.87,1606456800,27/11/20 6:00:00
4,907.9,72.42,69.92,0,5.72,28.31,47.76,9.88,1606460400,27/11/20 7:00:00
3,801.09,61.69,67.17,0,6.38,23.64,40.69,9.37,1606464000,27/11/20 8:00:00
2,647.54,43.36,61.69,0,6.8,17.75,31.9,7.47,1606467600,27/11/20 9:00:00
2,560.76,33.53,56.89,0.01,7.33,15.34,27.85,6.71,1606471200,27/11/20 10:00:00
2,534.06,30.4,52.09,0.01,8.11,14.75,26.27,6.59,1606474800,27/11/20 11:00:00
2,534.06,31.74,48.67,0.01,8.94,15.27,26.39,6.84,1606478400,27/11/20 12:00:00
2,534.06,33.08,47.3,0.01,9.42,15.64,26.41,6.97,1606482000,27/11/20 13:00:00
2,614.17,45.15,47.98,0,10.25,18.4,30.1,8.23,1606485600,27/11/20 14:00:00
4,974.66,100.14,59.63,0,11.33,32.66,49.54,13.93,1606489200,27/11/20 15:00:00
5,1628.88,200.27,76.08,1,11.44,55.03,79.04,17.99,1606492800,27/11/20 16:00:00
5,2349.85,314.71,91.85,3.13,12.76,79.22,109.61,21.53,1606496400,27/11/20 17:00:00
5,2857.21,382.66,119.27,5.45,15.97,104.33,139.31,25.33,1606500000,27/11/20 18:00:00
5,2456.67,286.1,149.43,11.27,23.13,102.84,133.34,20.77,1606503600,27/11/20 19:00:00
5,1922.61,173.45,178.22,22.89,32.9,106.76,130.92,12.16,1606507200,27/11/20 20:00:00
5,1388.55,80.47,186.44,52.21,44.82,105.86,123.5,5.76,1606510800,27/11/20 21:00:00
4,580.79,16.32,90.48,94.41,34.81,40.14,47.45,2.85,1606514400,27/11/20 22:00:00
4,580.79,14.31,95.96,82.25,40.53,39.4,47.43,2.95,1606518000,27/11/20 23:00:00
4,560.76,8.05,101.45,62.94,41.49,34.01,43.04,3.07,1606521600,28/11/20 0:00:00
4,827.79,18.11,145.32,9.74,31.47,37.59,50.51,6.02,1606525200,28/11/20 1:00:00
5,1321.79,87.62,156.28,0,24.08,50.26,68.14,10.39,1606528800,28/11/20 2:00:00
5,1789.09,164.51,159.03,0,20.03,65.59,89.18,14.31,1606532400,28/11/20 3:00:00
5,2162.93,227.09,164.51,0,18.36,83.19,112.59,16.47,1606536000,28/11/20 4:00:00
5,2243.04,246.76,157.65,0,16.21,90.8,123.22,15.45,1606539600,28/11/20 5:00:00
5,1922.61,205.64,124.75,0,11.8,76.53,106.57,12.54,1606543200,28/11/20 6:00:00
5,1548.77,160.93,94.59,0,7.63,57.97,83.5,10.13,1606546800,28/11/20 7:00:00
4,1214.98,118.02,76.77,0,5.66,41.38,61.75,7.09,1606550400,28/11/20 8:00:00
3,827.79,67.95,61.01,0,4.41,24.89,39.82,4.31,1606554000,28/11/20 9:00:00
2,567.44,33.53,50.04,0.01,3.87,14.96,26.37,3.1,1606557600,28/11/20 10:00:00
2,447.27,20.12,43.87,0.06,3.93,10.91,20.52,2.95,1606561200,28/11/20 11:00:00
2,410.56,15.87,41.13,0.14,4.23,9.85,18.56,3.1,1606564800,28/11/20 12:00:00
2,410.56,14.31,40.44,0.2,4.53,9.68,17.92,3.33,1606568400,28/11/20 13:00:00
2,453.95,19.45,42.16,0.09,4.95,11.03,19.69,4.12,1606572000,28/11/20 14:00:00
2,680.92,50.52,51.41,0.01,5.6,19.1,30.86,7.79,1606575600,28/11/20 15:00:00
4,1041.41,102.82,64.43,1.59,6.08,29.99,45.8,12.41,1606579200,28/11/20 16:00:00
4,1348.5,153.78,69.92,4.74,6.74,38.95,57.78,13.81,1606582800,28/11/20 17:00:00
4,1482.01,171.66,76.77,7.6,8.11,44.36,64.47,12.29,1606586400,28/11/20 18:00:00
2,473.98,19.45,54.15,57.94,16.21,9.13,15.03,4.02,1606590000,28/11/20 19:00:00
2,433.92,14.08,49.35,72.96,16.21,8.52,13.25,3.8,1606593600,28/11/20 20:00:00
2,427.25,10.62,46.61,87.26,16.93,9.62,14.1,3.71,1606597200,28/11/20 21:00:00
2,473.98,11.62,60.32,88.69,22.17,15.29,21.6,4.24,1606600800,28/11/20 22:00:00
3,540.73,12.85,75.4,73.67,25.75,20.76,30.54,4.43,1606604400,28/11/20 23:00:00
2,534.06,7.82,76.08,52.21,20.74,18.22,29.92,4.24,1606608000,29/11/20 0:00:00
2,640.87,8.16,98.71,11.44,13.71,18.92,32.37,5.13,1606611600,29/11/20 1:00:00
4,921.25,44.26,112.41,0,9.78,25.72,41.45,7.41,1606615200,29/11/20 2:00:00
4,1228.33,89.41,119.27,0,8.46,36.41,55.05,9.75,1606618800,29/11/20 3:00:00
5,1615.52,148.42,128.87,0,7.57,53.71,78.46,12.16,1606622400,29/11/20 4:00:00
5,1869.2,189.54,131.61,0,6.74,69.46,100.38,12.67,1606626000,29/11/20 5:00:00
5,1735.69,177.03,119.27,0,5.78,68.14,100.63,11.15,1606629600,29/11/20 6:00:00
5,1415.25,141.26,98.71,0,5.07,55.67,84.89,9.75,1606633200,29/11/20 7:00:00
4,1068.12,98.35,79.51,0,4.83,39.38,62.7,8.04,1606636800,29/11/20 8:00:00
4,767.71,59.9,64.43,0,4.77,25.86,43.3,6.02,1606640400,29/11/20 9:00:00
2,587.46,38.45,55.52,0,5.01,18.94,33.12,5.19,1606644000,29/11/20 10:00:00
2,514.03,30.85,50.04,0,5.48,16.44,29.36,5.13,1606647600,29/11/20 11:00:00
2,494,29.5,47.98,0,6.14,15.96,28.19,5.45,1606651200,29/11/20 12:00:00
2,487.33,29.5,46.61,0.01,6.62,15.82,27.59,5.64,1606654800,29/11/20 13:00:00
2,520.71,34.42,46.61,0,6.91,16.72,28.36,6.21,1606658400,29/11/20 14:00:00
3,741.01,67.06,52.09,0,7.27,24.75,38.94,9.88,1606662000,29/11/20 15:00:00
4,1134.87,126.96,61.01,1.12,7.39,36.22,54.5,15.2,1606665600,29/11/20 16:00:00
4,1562.12,194.91,69.92,3.62,8.35,48.59,70.3,20.52,1606669200,29/11/20 17:00:00
5,1869.2,236.03,87.05,6.08,10.73,61.33,85.17,24.57,1606672800,29/11/20 18:00:00
5,1668.93,177.03,111.04,12.7,15.14,61.36,82.17,20.27,1606676400,29/11/20 19:00:00
5,1415.25,114.44,139.83,25.75,22.65,69.73,87.49,13.81,1606680000,29/11/20 20:00:00
5,1148.22,54.99,159.03,61.51,35.29,81.25,95.74,7.79,1606683600,29/11/20 21:00:00
5,867.84,19.22,146.69,124.45,50.07,88.96,100.58,4.31,1606687200,29/11/20 22:00:00
5,847.82,14.53,150.8,120.16,52.45,87.54,100.4,3.86,1606690800,29/11/20 23:00:00
5,794.41,8.27,141.2,85.12,43.39,64.25,77.53,3.9,1606694400,30/11/20 0:00:00
4,854.49,4.53,154.91,21.82,28.13,46.61,60.53,5.38,1606698000,30/11/20 1:00:00
4,1108.17,40.68,154.91,0.02,17.17,44.85,61.1,7.85,1606701600,30/11/20 2:00:00
5,1388.55,92.09,148.06,0,11.68,51.45,71.42,10.26,1606705200,30/11/20 3:00:00
5,1762.39,151.99,145.32,0,8.46,65.92,91.31,12.16,1606708800,30/11/20 4:00:00
5,1949.31,194.91,132.98,0,6.38,75.75,106.08,12.29,1606712400,30/11/20 5:00:00
5,1789.09,185.97,109.67,0,5.07,69.99,101.14,10.89,1606716000,30/11/20 6:00:00
5,1482.01,151.99,89.11,0,4.59,56.32,84.41,9.37,1606719600,30/11/20 7:00:00
4,1121.52,107.29,71.29,0,4.65,39.75,61.58,7.03,1606723200,30/11/20 8:00:00
4,807.76,69.74,56.89,0,5.36,27.11,43.41,5.76,1606726800,30/11/20 9:00:00
3,640.87,50.07,48.67,0,6.56,20.55,34.06,5.83,1606730400,30/11/20 10:00:00
2,574.11,43.36,45.24,0,7.75,18.65,31.63,6.14,1606734000,30/11/20 11:00:00
2,574.11,45.15,44.55,0,8.94,19.17,32.5,6.71,1606737600,30/11/20 12:00:00
2,574.11,44.26,47.3,0,10.49,19.42,32.64,6.9,1606741200,30/11/20 13:00:00
3,607.49,48.28,52.09,0,12.64,20.29,33.39,7.66,1606744800,30/11/20 14:00:00
4,881.2,89.41,58.95,0,14.31,29.55,45.79,12.54,1606748400,30/11/20 15:00:00
4,1361.85,166.3,69.23,0.85,14.66,44.88,66.42,20.01,1606752000,30/11/20 16:00:00
5,1869.2,246.76,85.68,3.22,16.21,61.59,87.99,27.61,1606755600,30/11/20 17:00:00
5,2243.04,286.1,113.79,6.17,19.55,78.78,108.11,32.93,1606759200,30/11/20 18:00:00
5,2056.12,225.31,149.43,12.88,25.75,87.01,116.41,27.87,1606762800,30/11/20 19:00:00
5,1762.39,141.26,194.67,27.9,36.24,104.02,130.39,19.76,1606766400,30/11/20 20:00:00
5,1375.2,62.59,211.12,69.38,50.07,116.01,136.39,10.51,1606770000,30/11/20 21:00:00
5,961.3,21.46,169.99,123.02,59.13,96.66,110.89,5.13,1606773600,30/11/20 22:00:00
5,907.9,19,154.91,92.98,49.59,77.23,92.78,5.13,1606777200,30/11/20 23:00:00
4,794.41,14.98,124.75,41.13,30.52,43.98,59.41,5.64,1606780800,01/12/20 0:00:00
4,1068.12,61.69,124.75,1.77,17.64,37.33,54.81,9.5,1606784400,01/12/20 1:00:00
5,1655.58,155.57,135.72,0,13.23,54.36,76.2,13.68,1606788000,01/12/20 2:00:00
5,2296.45,246.76,154.91,0,11.44,83.32,112.9,16.97,1606791600,01/12/20 3:00:00
5,2803.8,321.87,161.77,0,9.78,114.15,154.27,18.75,1606795200,01/12/20 4:00:00
5,2857.21,332.59,157.65,0,8.7,127.44,174.36,17.99,1606798800,01/12/20 5:00:00
5,2456.67,275.37,139.83,0,7.57,115.82,162.5,16.21,1606802400,01/12/20 6:00:00
5,1949.31,205.64,120.64,0,7.03,91.95,131.85,14.57,1606806000,01/12/20 7:00:00
5,1455.31,137.69,101.45,0,6.97,64.8,96.03,11.4,1606809600,01/12/20 8:00:00
4,1041.41,86.73,82.94,0,7.15,44.19,68.03,8.49,1606813200,01/12/20 9:00:00
4,807.76,59.01,71.97,0,8.82,32.89,51.9,7.35,1606816800,01/12/20 10:00:00
4,707.63,48.28,65.8,0,10.61,28.27,44.45,6.78,1606820400,01/12/20 11:00:00
4,694.28,47.83,60.32,0,10.97,27.6,43.23,6.33,1606824000,01/12/20 12:00:00
4,680.92,47.83,56.21,0,10.37,27.3,42.41,5.76,1606827600,01/12/20 13:00:00
4,714.3,54.99,52.78,0,9.42,28.63,43.82,6.27,1606831200,01/12/20 14:00:00
4,1028.06,101.03,58.26,0,8.82,41.1,60.61,11.02,1606834800,01/12/20 15:00:00
5,1562.12,182.39,69.92,0.73,8.7,60.55,87.07,17.48,1606838400,01/12/20 16:00:00
5,2109.53,268.22,80.88,2.77,10.13,79.81,112.12,23.31,1606842000,01/12/20 17:00:00
5,2483.37,314.71,102.82,5.14,13.23,97.76,133.12,27.36,1606845600,01/12/20 18:00:00
5,2216.34,243.19,128.87,10.19,19.07,97.09,127.24,22.55,1606849200,01/12/20 19:00:00
5,1869.2,166.3,163.14,20.03,28.37,103.29,128.21,14.57,1606852800,01/12/20 20:00:00
5,1468.66,84.04,189.19,46.49,43.87,102.47,121.39,8.61,1606856400,01/12/20 21:00:00
4,680.92,15.2,108.3,111.58,42.44,45.67,53.7,4.81,1606860000,01/12/20 22:00:00
5,720.98,11.62,123.38,111.58,49.11,53.16,62.68,4.5,1606863600,01/12/20 23:00:00
5,787.74,6.15,148.06,91.55,54.36,60.98,72.42,4.18,1606867200,02/12/20 0:00:00
5,1161.58,13.64,219.35,15.56,50.55,75.92,93.26,7.22,1606870800,02/12/20 1:00:00
5,1668.93,81.36,235.8,0,42.92,96.7,120.51,11.53,1606874400,02/12/20 2:00:00
5,2109.53,155.57,230.31,0,36.24,113.24,141.99,15.83,1606878000,02/12/20 3:00:00
5,2616.88,243.19,219.35,0,29.8,135.82,172.97,19,1606881600,02/12/20 4:00:00
5,2830.51,296.83,191.93,0,21.22,140.72,184.73,18.24,1606885200,02/12/20 5:00:00
5,2483.37,268.22,146.69,0,12.88,118.01,162.92,15.83,1606888800,02/12/20 6:00:00
5,1976.01,209.21,112.41,0,7.99,88.41,128.17,13.05,1606892400,02/12/20 7:00:00
5,1441.96,143.05,90.48,0,6.2,60.79,91.9,8.87,1606896000,02/12/20 8:00:00
4,1001.36,86.73,74.71,0,5.54,39.89,62.74,6.02,1606899600,02/12/20 9:00:00
4,767.71,58.12,61.01,0,5.48,29.69,47.65,5.13,1606903200,02/12/20 10:00:00
4,667.57,47.83,52.09,0,5.72,25.89,41.78,5,1606906800,02/12/20 11:00:00
3,627.52,43.81,48.67,0,6.14,24.71,39.67,5.13,1606910400,02/12/20 12:00:00
3,600.82,40.68,46.61,0,6.44,23.39,37.68,5.26,1606914000,02/12/20 13:00:00
3,647.54,47.83,46.61,0,6.97,24.44,39.14,6.4,1606917600,02/12/20 14:00:00
4,988.01,98.35,56.21,0.02,7.99,37.62,56.86,12.16,1606921200,02/12/20 15:00:00
5,1562.12,185.97,71.97,0.91,8.94,58.32,84.46,19.76,1606924800,02/12/20 16:00:00
5,2109.53,268.22,85,3,10.13,76.31,107.95,23.31,1606928400,02/12/20 17:00:00
5,2349.85,293.26,102.82,5.45,12.16,87.67,120.88,22.29,1606932000,02/12/20 18:00:00
4,934.6,67.95,98.71,30.04,28.61,35.8,50.82,8.36,1606935600,02/12/20 19:00:00
4,807.76,40.23,106.93,54.36,37.19,39.56,52.2,6.9,1606939200,02/12/20 20:00:00
4,801.09,29.06,123.38,81.54,44.82,49.94,62.23,6.27,1606942800,02/12/20 21:00:00
5,867.84,21.46,150.8,104.43,57.22,67.61,80.37,5.57,1606946400,02/12/20 22:00:00
5,947.95,17.43,178.22,98.71,71.53,83.22,97.6,4.81,1606950000,02/12/20 23:00:00
5,881.2,8.72,180.96,68.67,69.62,73.27,88.17,4.37,1606953600,03/12/20 0:00:00
5,1388.55,54.54,222.09,3.58,51.5,83.71,104.55,9.37,1606957200,03/12/20 1:00:00
5,2216.34,177.03,222.09,0,39.1,112.75,142.03,15.45,1606960800,03/12/20 2:00:00
5,2910.61,289.68,216.6,0,32.9,140.33,177.83,21.53,1606964400,03/12/20 3:00:00
5,3257.75,354.05,213.86,0,35.29,161.37,207.59,27.87,1606968000,03/12/20 4:00:00
5,3017.43,314.71,200.15,0,31.47,149.38,196.3,24.83,1606971600,03/12/20 5:00:00
5,2136.23,205.64,150.8,0,18.12,97.36,132.47,18.24,1606975200,03/12/20 6:00:00
5,1321.79,107.29,105.56,0,9.06,50.81,73.99,11.65,1606978800,03/12/20 7:00:00
4,1014.71,73.31,90.48,0,6.86,35.51,55.43,8.23,1606982400,03/12/20 8:00:00
4,834.47,54.09,79.51,0,6.97,27.87,46.62,7.03,1606986000,03/12/20 9:00:00
4,787.74,48.73,74.71,0,8.23,26.47,45.45,7.73,1606989600,03/12/20 10:00:00
4,741.01,43.81,71.29,0,8.58,25.42,45.1,7.35,1606993200,03/12/20 11:00:00
3,694.28,38.89,67.86,0,8.35,24.35,44.73,6.21,1606996800,03/12/20 12:00:00
3,634.19,31.29,63.06,0.01,7.75,22.44,43.05,5.07,1607000400,03/12/20 13:00:00
3,640.87,33.98,58.95,0.01,7.75,23.23,45.47,5.64,1607004000,03/12/20 14:00:00
4,921.25,75.1,63.75,0,8.23,35.85,63.33,10.64,1607007600,03/12/20 15:00:00
5,1361.85,139.48,80.2,1.22,9.06,52.15,85.68,18.24,1607011200,03/12/20 16:00:00
5,1789.09,203.85,94.59,4.47,10.73,66.19,103.67,25.59,1607014800,03/12/20 17:00:00
5,2056.12,239.61,109.67,7.51,13.23,79.67,119.6,30.15,1607018400,03/12/20 18:00:00
5,1922.61,203.85,124.75,12.52,16.93,81.38,120.27,26.85,1607022000,03/12/20 19:00:00
5,1655.58,150.2,139.83,19.85,22.17,80.98,115.09,21.28,1607025600,03/12/20 20:00:00
5,1268.39,86.73,141.2,33.98,28.13,70.8,96.29,13.43,1607029200,03/12/20 21:00:00
4,714.3,26.6,101.45,64.37,31.47,36.31,48.89,6.27,1607032800,03/12/20 22:00:00
4,667.57,22.58,100.08,53.64,30.52,26.12,37.18,6.14,1607036400,03/12/20 23:00:00
3,660.9,18.55,112.41,30.76,31.47,19.35,30.53,6.59,1607040000,04/12/20 0:00:00
3,934.6,47.83,135.72,2.28,28.85,24.24,38.56,9.12,1607043600,04/12/20 1:00:00
4,1468.66,126.96,146.69,0,25.51,42.57,62.13,12.79,1607047200,04/12/20 2:00:00
5,1869.2,189.54,152.17,0,21.46,62.52,87.26,14.57,1607050800,04/12/20 3:00:00
5,1949.31,207.42,127.49,0,14.9,70.71,98.48,14.44,1607054400,04/12/20 4:00:00
5,1842.5,200.27,101.45,0,9.54,71.5,100.63,13.93,1607058000,04/12/20 5:00:00
5,1655.58,173.45,87.74,0,6.8,67.52,96.86,13.05,1607061600,04/12/20 6:00:00
5,1495.36,148.42,82.25,0,5.96,61.07,89.25,11.65,1607065200,04/12/20 7:00:00
4,1201.63,109.08,74.71,0,5.66,46.07,69.91,8.23,1607068800,04/12/20 8:00:00
4,867.84,66.16,64.43,0,5.42,30.65,48.73,5.76,1607072400,04/12/20 9:00:00
3,674.25,42.47,54.84,0,5.42,22.49,36.64,5.07,1607076000,04/12/20 10:00:00
2,580.79,33.08,49.35,0,5.6,19.12,31,4.88,1607079600,04/12/20 11:00:00
2,547.41,30.4,45.93,0.01,5.9,18.12,28.93,4.81,1607083200,04/12/20 12:00:00
2,534.06,27.72,45.24,0.02,6.14,17.06,26.98,4.81,1607086800,04/12/20 13:00:00
2,587.46,35.32,45.93,0.01,6.74,18.6,29.08,6.02,1607090400,04/12/20 14:00:00
4,921.25,84.04,57.58,0,7.75,32.83,48.35,11.91,1607094000,04/12/20 15:00:00
5,1482.01,166.3,77.46,0.79,8.82,53.7,76.6,20.27,1607097600,04/12/20 16:00:00
5,2029.42,250.34,91.85,3.22,10.37,72.23,100.71,27.61,1607101200,04/12/20 17:00:00
5,2349.85,289.68,112.41,5.9,13.11,86.19,117.89,31.41,1607104800,04/12/20 18:00:00
5,2216.34,246.76,145.32,11.09,18.6,90.22,120.98,29.39,1607108400,04/12/20 19:00:00
5,1922.61,177.03,178.22,19.67,30.04,97.25,124.2,24.07,1607112000,04/12/20 20:00:00
5,1401.9,85.83,189.19,43.27,47.68,94.07,113.66,13.81,1607115600,04/12/20 21:00:00
5,934.6,34.87,159.03,72.24,59.13,73.31,87.4,6.08,1607119200,04/12/20 22:00:00
5,834.47,27.49,135.72,58.65,46.25,53.19,68.38,5.07,1607122800,04/12/20 23:00:00
4,720.98,18.11,111.04,32.19,27.66,31.38,45.64,5.32,1607126400,05/12/20 0:00:00
4,1081.47,69.74,119.27,1.63,16.69,33.82,50.6,9.88,1607130000,05/12/20 1:00:00
5,1815.8,182.39,131.61,0,13.83,55.12,78.44,17.23,1607133600,05/12/20 2:00:00
5,2590.18,300.41,146.69,0,14.66,86.74,119.38,25.84,1607137200,05/12/20 3:00:00
5,3204.35,396.97,153.54,0,16.21,121.04,165.32,32.17,1607140800,05/12/20 4:00:00
5,3524.78,439.88,153.54,0,15.5,146.65,199.58,29.64,1607144400,05/12/20 5:00:00
5,3284.45,404.12,142.57,0,12.76,150.22,203.9,22.55,1607148000,05/12/20 6:00:00
5,2750.4,325.44,124.75,0,10.25,130.86,178.6,16.72,1607151600,05/12/20 7:00:00
5,2082.82,228.88,105.56,0,8.94,97.33,135.17,11.15,1607155200,05/12/20 8:00:00
5,1415.25,132.32,89.11,0,7.87,63.01,89.41,6.65,1607158800,05/12/20 9:00:00
4,947.95,66.16,78.83,0,8.7,40.12,57.36,4.62,1607162400,05/12/20 10:00:00
4,707.63,34.42,69.92,0.01,9.66,28.42,39.89,3.83,1607166000,05/12/20 11:00:00
3,627.52,25.48,63.06,0.01,8.82,22.94,32.24,3.55,1607169600,05/12/20 12:00:00
3,607.49,23.25,60.32,0.03,7.87,21.02,29.61,3.42,1607173200,05/12/20 13:00:00
3,627.52,30.85,55.52,0.01,7.63,21.85,30.91,3.99,1607176800,05/12/20 14:00:00
4,834.47,67.95,54.15,0,8.11,30.47,42.52,7.35,1607180400,05/12/20 15:00:00
4,1201.63,130.53,56.21,0.39,8.35,43.29,59.91,11.4,1607184000,05/12/20 16:00:00
5,1562.12,187.76,61.69,1.38,8.7,54.28,74.43,13.55,1607187600,05/12/20 17:00:00
5,1708.98,205.64,69.23,2.12,10.13,59.02,79.97,13.3,1607191200,05/12/20 18:00:00
3,640.87,31.74,78.83,22.89,22.41,23.28,31.48,4.43,1607194800,05/12/20 19:00:00
4,580.79,25.03,78.14,40.05,25.75,25.47,33.06,3.77,1607198400,05/12/20 20:00:00
4,600.82,23.69,85,51.5,29.8,33.1,41.34,3.42,1607202000,05/12/20 21:00:00
4,534.06,15.87,74.71,69.38,26.7,30.29,37.52,2.79,1607205600,05/12/20 22:00:00
4,567.44,13.97,84.31,67.23,31.47,37.36,45.7,2.5,1607209200,05/12/20 23:00:00
4,627.52,9.39,102.82,51.5,36.24,43.13,53.53,2.38,1607212800,06/12/20 0:00:00
5,894.55,18.55,143.95,7.15,32.42,56.7,72.73,4.24,1607216400,06/12/20 1:00:00
5,1361.85,72.42,160.4,0,25.03,84.73,108.67,7.09,1607220000,06/12/20 2:00:00
5,1815.8,125.17,178.22,0,18.84,123.72,154.59,9.12,1607223600,06/12/20 3:00:00
5,2269.75,185.97,186.44,0,14.19,162.79,200.25,12.16,1607227200,06/12/20 4:00:00
5,2723.69,257.49,189.19,0,11.92,190.24,235.57,16.21,1607230800,06/12/20 5:00:00
5,2964.02,307.56,180.96,0,11.8,197.85,249.89,20.27,1607234400,06/12/20 6:00:00
5,2990.72,325.44,171.36,0,12.76,189.41,244.45,23.31,1607238000,06/12/20 7:00:00
5,2723.69,296.83,153.54,0,11.8,161.6,212.85,19.76,1607241600,06/12/20 8:00:00
5,2109.53,216.37,126.12,0,9.66,116.88,156.77,12.79,1607245200,06/12/20 9:00:00
5,1495.36,135.9,102.82,0,9.42,78.54,106.9,9.12,1607248800,06/12/20 10:00:00
5,1121.52,89.41,89.11,0,10.01,56.48,77.92,7.92,1607252400,06/12/20 11:00:00
4,894.55,64.37,77.46,0,10.13,43.33,61.6,7.35,1607256000,06/12/20 12:00:00
