main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt,
5,2536.77,0.29,59.63,19.31,27.42,365.46,427.92,17.48,1606266000,25/11/20 1:00:00
5,3044.13,3.8,74.03,5.28,35.29,402.55,489.21,24.07,1606269600,25/11/20 2:00:00
5,3311.16,12.07,75.4,6.44,41.49,425.81,528.29,27.11,1606273200,25/11/20 3:00:00
5,3150.94,12.52,71.29,22.53,46.73,427.54,530.01,27.36,1606276800,25/11/20 4:00:00
5,2937.32,10.62,65.12,41.49,48.16,433.66,542.65,27.11,1606280400,25/11/20 5:00:00
5,2483.37,6.31,54.84,74.39,49.11,425.74,524.49,22.55,1606284000,25/11/20 6:00:00
5,1268.39,3.41,41.13,148.77,84.88,288.88,327.65,5.76,1606287600,25/11/20 7:00:00
5,988.01,1.76,25.71,175.95,56.74,241.07,269.25,3.61,1606291200,25/11/20 8:00:00
5,881.2,0.81,15.42,188.83,30.99,215.46,239.73,4.31,1606294800,25/11/20 9:00:00
5,894.55,0.59,16.79,168.8,21.94,192.19,217.39,7.6,1606298400,25/11/20 10:00:00
5,1001.36,0.35,25.36,133.04,20.5,181.49,214.33,12.92,1606302000,25/11/20 11:00:00
5,1121.52,0.04,33.93,101.57,20.03,177.56,218.27,17.99,1606305600,25/11/20 12:00:00
5,1214.98,0,38.04,80.11,19.55,179.27,228.78,22.8,1606309200,25/11/20 13:00:00
5,1308.44,0,39.76,65.8,20.03,188.12,246.44,26.6,1606312800,25/11/20 14:00:00
5,1401.9,0,41.13,54.36,19.31,202.71,267.05,25.59,1606316400,25/11/20 15:00:00
5,1495.36,0,42.5,44.7,18.12,219.01,287.99,21.03,1606320000,25/11/20 16:00:00
5,1615.52,0.01,44.55,34.33,16.69,234.35,309.83,16.21,1606323600,25/11/20 17:00:00
5,1615.52,0.03,44.55,26.11,13.95,237.89,309.65,11.65,1606327200,25/11/20 18:00:00
5,1548.77,0.05,42.5,21.82,11.33,232.23,291.44,8.36,1606330800,25/11/20 19:00:00
5,1495.36,0.05,39.41,19.85,10.13,227.18,275.71,7.54,1606334400,25/11/20 20:00:00
5,1428.6,0.06,36.67,18.24,9.3,222.64,263.32,7.41,1606338000,25/11/20 21:00:00
5,1375.2,0.09,34.96,16.27,8.58,220.29,253.13,6.97,1606341600,25/11/20 22:00:00
5,1348.5,0.18,34.62,12.7,8.7,218.09,245.85,5.95,1606345200,25/11/20 23:00:00
5,1375.2,0.45,35.64,8.85,9.54,215.87,241.51,5.19,1606348800,26/11/20 0:00:00
5,1441.96,1.26,37.01,5.63,11.68,212.15,242.18,5.89,1606352400,26/11/20 1:00:00
5,1562.12,3.55,41.13,2.53,15.74,211.26,253.85,8.87,1606356000,26/11/20 2:00:00
5,1548.77,7.82,40.44,6.62,19.31,192.49,242.07,11.91,1606359600,26/11/20 3:00:00
5,1054.76,5.64,29.13,34.69,22.41,120.72,152.15,10.77,1606363200,26/11/20 4:00:00
5,807.76,5.36,22.96,51.5,23.13,73.76,100.56,11.78,1606366800,26/11/20 5:00:00
5,674.25,4.75,21.25,62.94,26.23,52.69,76.71,11.91,1606370400,26/11/20 6:00:00
5,487.33,2.43,14.57,92.98,24.8,50.92,65.6,6.52,1606374000,26/11/20 7:00:00
5,447.27,1.69,11.48,111.58,22.41,51.99,64.09,5.51,1606377600,26/11/20 8:00:00
5,440.6,1.29,10.37,120.16,20.98,50.04,62.02,6.14,1606381200,26/11/20 9:00:00
5,527.38,1.34,15.25,117.3,21.94,52.96,69.72,8.87,1606384800,26/11/20 10:00:00
5,627.52,0.89,22.62,103,20.98,53.63,77.17,13.05,1606388400,26/11/20 11:00:00
5,700.95,0.1,28.1,85.83,18.84,50.36,76.94,16.21,1606392000,26/11/20 12:00:00
5,867.84,0,36.67,64.37,16.93,53.18,88.83,20.52,1606395600,26/11/20 13:00:00
5,1134.87,0.01,47.3,41.84,17.41,65.63,118.96,25.33,1606399200,26/11/20 14:00:00
5,1335.14,0.08,53.47,26.46,17.41,77.54,147.63,24.83,1606402800,26/11/20 15:00:00
5,1455.31,0.33,54.84,16.45,16.69,85.49,163.03,20.52,1606406400,26/11/20 16:00:00
5,1388.55,0.34,52.09,15.38,15.74,83.45,153.53,16.21,1606410000,26/11/20 17:00:00
5,1161.58,0.09,43.87,23.25,13.47,72.61,120.35,11.53,1606413600,26/11/20 18:00:00
5,907.9,0.01,35.3,33.98,11.44,59.71,84.19,8.61,1606417200,26/11/20 19:00:00
5,854.49,0,33.93,32.9,11.8,59.15,76.62,8.11,1606420800,26/11/20 20:00:00
5,801.09,0,30.85,36.48,12.16,61.61,76.3,8.23,1606424400,26/11/20 21:00:00
5,727.65,0,25.36,45.78,11.56,60.2,72.61,8.11,1606428000,26/11/20 22:00:00
5,674.25,0,21.25,51.5,10.25,55.83,67.16,7.98,1606431600,26/11/20 23:00:00
5,667.57,0,20.05,50.07,9.78,52.87,64.43,7.79,1606435200,27/11/20 0:00:00
5,734.33,0.01,22.62,43.27,10.61,53.9,68.59,8.11,1606438800,27/11/20 1:00:00
5,867.84,0.1,29.13,32.9,12.88,57.35,79.5,9.75,1606442400,27/11/20 2:00:00
5,947.95,3.63,30.5,31.11,14.66,57.45,84.02,10.89,1606446000,27/11/20 3:00:00
5,947.95,8.05,25.71,39.7,17.17,56.39,84.35,12.54,1606449600,27/11/20 4:00:00
5,907.9,8.38,22.96,52.21,19.31,55.62,83.81,14.31,1606453200,27/11/20 5:00:00
5,807.76,6.43,20.91,72.24,21.22,55.5,79.73,14.44,1606456800,27/11/20 6:00:00
4,600.82,3.69,15.94,100.14,25.27,43.99,59.64,10.51,1606460400,27/11/20 7:00:00
4,527.38,2.49,13.37,115.87,23.37,43.44,57.13,9.75,1606464000,27/11/20 8:00:00
4,527.38,1.84,12.68,127.32,20.98,48.21,62.12,10.64,1606467600,27/11/20 9:00:00
5,647.54,1.96,18.51,124.45,20.74,55.2,74.81,13.3,1606471200,27/11/20 10:00:00
5,867.84,1.69,30.5,107.29,20.03,65.54,93.76,17.48,1606474800,27/11/20 11:00:00
5,1094.82,0.27,43.87,84.4,18.6,74.74,108.77,21.79,1606478400,27/11/20 12:00:00
5,1255.04,0,50.04,68.67,17.41,84.32,124.4,25.84,1606482000,27/11/20 13:00:00
5,1268.39,0,47.98,65.8,16.21,93.46,138.65,28.88,1606485600,27/11/20 14:00:00
5,1214.98,0,42.16,66.52,14.9,98.67,143.4,30.15,1606489200,27/11/20 15:00:00
5,1214.98,0,39.41,63.66,14.42,105.66,150.38,28.37,1606492800,27/11/20 16:00:00
5,1295.09,0,40.44,55.79,13.95,116.65,165.09,23.31,1606496400,27/11/20 17:00:00
5,1281.74,0,39.76,50.07,11.56,119.98,164.23,16.09,1606500000,27/11/20 18:00:00
5,1161.58,0,34.27,50.07,8.46,116.87,149,10.39,1606503600,27/11/20 19:00:00
5,1041.41,0,26.73,52.93,6.74,114.73,137.78,7.66,1606507200,27/11/20 20:00:00
5,988.01,0,21.76,55.79,6.26,114.74,133.38,6.4,1606510800,27/11/20 21:00:00
5,974.66,0,18.68,58.65,6.02,115.18,131.48,5.83,1606514400,27/11/20 22:00:00
5,974.66,0,16.97,60.08,6.2,117.76,132.9,5.51,1606518000,27/11/20 23:00:00
5,1014.71,0,16.62,63.66,7.21,126.94,142.08,5.64,1606521600,28/11/20 0:00:00
5,1121.52,0,18.34,65.09,9.42,143.62,162.49,6.52,1606525200,28/11/20 1:00:00
5,1308.44,0.01,23.65,60.8,12.88,163.1,190.12,8.74,1606528800,28/11/20 2:00:00
5,1428.6,1.24,27.08,57.94,15.74,172.95,204.16,10.89,1606532400,28/11/20 3:00:00
5,1401.9,3.69,23.31,67.95,18.84,168.57,198.85,12.92,1606536000,28/11/20 4:00:00
5,1348.5,4.02,20.74,87.98,21.22,163.12,192.71,15.07,1606539600,28/11/20 5:00:00
5,1228.33,2.85,17.14,121.59,23.6,155.32,180.49,15.2,1606543200,28/11/20 6:00:00
5,894.55,1.33,10.03,153.07,21.22,106.89,122.29,10.77,1606546800,28/11/20 7:00:00
5,761.03,0.86,7.54,165.94,18.6,92.29,104.56,10.01,1606550400,28/11/20 8:00:00
5,754.36,0.68,7.28,175.95,18.36,93.34,105.13,11.02,1606554000,28/11/20 9:00:00
5,1121.52,1.98,22.96,147.34,20.5,108.42,136.16,16.47,1606557600,28/11/20 10:00:00
5,1695.63,3.05,52.78,97.28,22.41,132.22,182.07,23.81,1606561200,28/11/20 11:00:00
5,2269.75,0.86,89.11,42.2,24.56,154.58,219.79,30.4,1606564800,28/11/20 12:00:00
5,2723.69,2.29,112.41,7.69,26.7,177.63,260.54,38,1606568400,28/11/20 13:00:00
5,2910.61,6.43,109.67,1.61,25.75,196.86,294.67,42.05,1606572000,28/11/20 14:00:00
5,2723.69,2.52,100.08,8.14,22.65,200.83,296.77,40.03,1606575600,28/11/20 15:00:00
5,2296.45,0.01,74.03,36.12,20.74,187.12,264.44,33.44,1606579200,28/11/20 16:00:00
5,2136.23,0,61.69,42.2,18.6,183.84,254.65,29.89,1606582800,28/11/20 17:00:00
5,1976.01,0,55.52,38.27,14.31,174.34,233.98,24.32,1606586400,28/11/20 18:00:00
5,1735.69,0.01,47.98,35.76,10.01,157.32,198.8,18.24,1606590000,28/11/20 19:00:00
5,1562.12,0.01,41.13,33.98,8.46,147.53,178.77,13.81,1606593600,28/11/20 20:00:00
5,1482.01,0.01,37.36,31.11,7.75,142.14,168.49,10.13,1606597200,28/11/20 21:00:00
5,1428.6,0.01,34.62,28.97,7.21,137.79,161.13,7.54,1606600800,28/11/20 22:00:00
5,1401.9,0.02,32.56,26.11,7.45,134.58,155.85,5.51,1606604400,28/11/20 23:00:00
5,1388.55,0.04,31.53,25.39,8.82,134.33,154.73,4.62,1606608000,29/11/20 0:00:00
5,1455.31,0.12,33.59,22.71,11.56,141.08,165.33,5.19,1606611600,29/11/20 1:00:00
5,1695.63,1.19,41.81,14.66,15.74,157.78,194.5,7.47,1606615200,29/11/20 2:00:00
5,1922.61,8.61,41.81,18.06,19.07,171.01,217.59,9.88,1606618800,29/11/20 3:00:00
5,2029.42,14.53,40.1,31.83,23.13,181.12,234.24,12.67,1606622400,29/11/20 4:00:00
5,2029.42,13.86,41.13,53.64,25.75,185.92,244.57,15.83,1606626000,29/11/20 5:00:00
5,1762.39,9.39,39.07,87.98,26.7,177.49,235.54,16.09,1606629600,29/11/20 6:00:00
5,867.84,2.32,15.94,150.2,24.32,109.44,133.05,5.64,1606633200,29/11/20 7:00:00
5,714.3,1.37,11.14,165.94,21.22,100.24,119.4,4.75,1606636800,29/11/20 8:00:00
5,687.6,1.03,10.37,174.52,19.31,98.73,116.94,5.76,1606640400,29/11/20 9:00:00
5,1121.52,2.65,28.45,138.76,21.46,114.47,151.76,13.68,1606644000,29/11/20 10:00:00
5,1789.09,3.91,60.32,85.12,26.23,143.85,210.01,25.84,1606647600,29/11/20 11:00:00
5,2456.67,1.41,106.93,31.11,35.29,170.37,259.82,44.58,1606651200,29/11/20 12:00:00
5,2990.72,9.05,134.35,1.63,46.73,194.87,307.61,71.94,1606654800,29/11/20 13:00:00
5,3364.56,24.14,134.35,0.02,57.7,224.48,366.08,99.3,1606658400,29/11/20 14:00:00
5,3631.59,31.29,134.35,0,63.9,256,423.68,120.58,1606662000,29/11/20 15:00:00
5,3952.03,37.55,127.49,0,66.76,291.02,477.32,124.63,1606665600,29/11/20 16:00:00
5,4112.24,42.92,116.53,0,60.08,319.7,517.18,110.45,1606669200,29/11/20 17:00:00
5,3952.03,43.36,104.19,0,43.39,320.79,507.09,82.08,1606672800,29/11/20 18:00:00
5,3685,40.68,93.22,0,29.56,305.61,460.24,57.76,1606676400,29/11/20 19:00:00
5,3524.78,39.79,83.63,0,29.33,302.87,435.15,53.7,1606680000,29/11/20 20:00:00
5,3417.97,38.89,74.03,0,33.38,301.96,417.48,59.28,1606683600,29/11/20 21:00:00
5,3204.35,34.87,65.8,0,34.81,292.85,391.6,65.86,1606687200,29/11/20 22:00:00
5,2990.72,31.29,57.58,0,27.42,283.27,368.05,49.14,1606690800,29/11/20 23:00:00
5,2990.72,31.29,52.09,0,20.03,281.42,358.77,24.57,1606694400,30/11/20 0:00:00
5,3284.45,38.45,48.67,0,18.12,295.19,380.01,13.3,1606698000,30/11/20 1:00:00
5,4112.24,60.8,45.24,0.02,24.08,340.77,459.14,15.58,1606701600,30/11/20 2:00:00
5,4753.11,82.25,45.93,1.43,28.37,366.23,504.16,20.27,1606705200,30/11/20 3:00:00
5,3685,45.6,57.58,13.59,29.8,291.49,391.23,26.09,1606708800,30/11/20 4:00:00
5,3231.05,26.82,65.12,42.56,31.47,275.56,374.34,28.12,1606712400,30/11/20 5:00:00
5,2750.4,13.64,62.38,94.41,30.99,267.16,360.34,26.35,1606716000,30/11/20 6:00:00
5,1161.58,2.35,20.91,183.11,32.9,146.95,177.74,12.16,1606719600,30/11/20 7:00:00
5,988.01,1.24,13.71,205.99,34.33,133.73,156.15,9.88,1606723200,30/11/20 8:00:00
5,934.6,0.94,12.51,211.72,35.29,124.89,144.75,9.88,1606726800,30/11/20 9:00:00
5,1441.96,2.43,35.3,167.37,35.29,142.7,186.09,17.48,1606730400,30/11/20 10:00:00
5,2296.45,3.69,76.77,98.71,33.85,176.62,255.88,27.11,1606734000,30/11/20 11:00:00
5,3070.83,1.79,127.49,28.97,33.85,202.16,306.57,36.48,1606737600,30/11/20 12:00:00
5,3524.78,14.53,142.57,0.54,35.76,223.73,356.09,49.65,1606741200,30/11/20 13:00:00
5,3791.81,28.61,134.35,0.01,37.19,252.47,414.64,59.78,1606744800,30/11/20 14:00:00
5,3898.62,31.74,123.38,0,35.29,285.31,467.96,58.26,1606748400,30/11/20 15:00:00
5,3952.03,33.53,109.67,0,32.42,316.43,508.39,46.61,1606752000,30/11/20 16:00:00
5,3952.03,35.32,93.22,0,29.33,336,531.68,35.97,1606755600,30/11/20 17:00:00
5,3578.19,33.98,78.83,0,21.94,326.48,499.81,25.08,1606759200,30/11/20 18:00:00
5,3150.94,30.4,66.49,0,14.9,299.99,428.61,16.09,1606762800,30/11/20 19:00:00
5,2910.61,27.05,58.95,0,12.88,285.77,382.72,13.05,1606766400,30/11/20 20:00:00
5,2777.1,24.59,52.78,0,12.52,278.89,360.01,12.16,1606770000,30/11/20 21:00:00
5,2670.29,22.58,48.67,0.01,12.4,273.25,345.05,12.29,1606773600,30/11/20 22:00:00
5,2670.29,22.58,44.55,0.01,13.71,273.94,342.01,12.79,1606777200,30/11/20 23:00:00
5,2803.8,26.38,41.47,0,16.69,282.56,352.49,13.93,1606780800,01/12/20 0:00:00
5,3231.05,38,38.73,0,22.41,312.05,396.88,16.47,1606784400,01/12/20 1:00:00
5,4272.46,67.06,36.67,0.01,29.56,382.02,506.9,19,1606788000,01/12/20 2:00:00
5,5447.39,100.14,38.73,0.74,32.9,448.32,606.71,18.49,1606791600,01/12/20 3:00:00
5,4325.87,54.09,61.69,10.91,36.24,388.5,496.6,19.51,1606795200,01/12/20 4:00:00
5,4112.24,31.29,78.14,41.84,39.58,398.14,504.37,22.04,1606798800,01/12/20 5:00:00
5,3791.81,14.31,79.51,110.15,41.01,414.79,517.3,22.29,1606802400,01/12/20 6:00:00
5,1668.93,2.52,28.79,223.16,53.41,244.81,279.58,10.26,1606806000,01/12/20 7:00:00
5,1321.79,1.27,17.31,246.05,44.35,212.6,239.04,8.87,1606809600,01/12/20 8:00:00
5,1281.74,0.84,14.4,254.63,37.19,205.18,229.77,10.01,1606813200,01/12/20 9:00:00
5,1842.5,1.93,38.39,200.27,34.33,226.88,274.26,17.99,1606816800,01/12/20 10:00:00
5,2670.29,2.49,80.2,120.16,32.42,270.67,352.03,27.36,1606820400,01/12/20 11:00:00
5,3417.97,0.57,130.24,47.21,34.81,305.48,412,39.01,1606824000,01/12/20 12:00:00
5,3898.62,4.97,160.4,5.01,39.1,336.55,469.14,54.21,1606827600,01/12/20 13:00:00
5,4058.84,16.99,146.69,0.12,37.67,374.18,534.71,59.28,1606831200,01/12/20 14:00:00
5,4058.84,19.89,127.49,0.05,31.47,414.03,591.31,46.61,1606834800,01/12/20 15:00:00
5,4058.84,20.56,108.3,0.04,26.23,449.02,628.15,29.13,1606838400,01/12/20 16:00:00
5,4058.84,22.58,93.22,0.02,23.13,475.75,653.01,20.77,1606842000,01/12/20 17:00:00
5,3845.22,22.13,80.2,0.02,17.64,473.9,628.81,15.07,1606845600,01/12/20 18:00:00
5,3524.78,18.11,71.97,0.05,12.16,455.67,571.47,10.64,1606849200,01/12/20 19:00:00
5,3311.16,14.53,63.75,0.09,10.73,442.18,530.98,9.63,1606852800,01/12/20 20:00:00
5,3124.24,11.06,57.58,0.2,10.37,428.36,503.19,9.37,1606856400,01/12/20 21:00:00
5,2990.72,8.27,53.47,0.4,10.01,414.82,482.21,8.99,1606860000,01/12/20 22:00:00
5,2937.32,7.38,50.04,0.53,9.89,408.3,469.17,7.6,1606863600,01/12/20 23:00:00
5,2937.32,7.94,47.3,0.52,10.85,407.35,463.55,6.97,1606867200,02/12/20 0:00:00
5,2990.72,9.72,46.61,0.43,14.42,406.66,462.37,8.87,1606870800,02/12/20 1:00:00
5,3524.78,19,52.09,0.11,20.74,433.52,507.38,11.27,1606874400,02/12/20 2:00:00
5,4058.84,29.06,58.26,2.77,25.51,453.28,537.38,12.16,1606878000,02/12/20 3:00:00
5,3685,16.54,65.8,28.61,30.99,418.36,489.45,13.05,1606881600,02/12/20 4:00:00
5,3311.16,11.74,59.63,66.52,32.9,402.92,472.15,16.47,1606885200,02/12/20 5:00:00
5,2777.1,6.76,47.98,121.59,33.38,383.06,444.81,17.99,1606888800,02/12/20 6:00:00
5,1602.17,1.12,15.59,237.47,41.96,288.69,313.32,8.99,1606892400,02/12/20 7:00:00
5,1415.25,0.64,10.2,248.91,37.19,251.31,270.69,9.25,1606896000,02/12/20 8:00:00
5,1295.09,0.53,9.6,243.19,34.81,222.32,239.92,10.13,1606899600,02/12/20 9:00:00
5,1375.2,0.76,18.17,214.58,34.33,212.43,236.14,13.17,1606903200,02/12/20 10:00:00
5,1655.58,0.69,35.64,174.52,34.33,219.37,254.53,18.24,1606906800,02/12/20 11:00:00
5,1949.31,0.09,53.47,133.04,33.85,227.81,272.34,22.8,1606910400,02/12/20 12:00:00
5,2136.23,0,63.75,103,32.42,238.58,292.49,26.6,1606914000,02/12/20 13:00:00
5,2189.64,0,63.06,90.12,29.56,243.65,306.9,30.15,1606917600,02/12/20 14:00:00
5,2082.82,0,56.89,82.25,25.51,238.88,304.01,32.42,1606921200,02/12/20 15:00:00
5,2109.53,0,54.84,67.23,22.65,236.27,305.13,33.44,1606924800,02/12/20 16:00:00
5,2243.04,0,58.95,47.92,20.03,241.56,319.73,27.11,1606928400,02/12/20 17:00:00
5,2162.93,0.01,58.95,33.62,15.5,231.83,306.31,16.97,1606932000,02/12/20 18:00:00
5,1922.61,0.03,52.78,27.54,11.09,208.94,266.25,10.13,1606935600,02/12/20 19:00:00
5,1762.39,0.03,45.93,25.03,9.78,194.57,240.28,7.6,1606939200,02/12/20 20:00:00
5,1655.58,0.05,40.78,22.71,9.18,188.97,229.12,6.14,1606942800,02/12/20 21:00:00
5,1588.82,0.08,37.36,20.03,8.7,188.82,226.19,5.57,1606946400,02/12/20 22:00:00
5,1575.47,0.18,35.99,16.09,9.06,194.91,230.91,5.51,1606950000,02/12/20 23:00:00
5,1628.88,0.64,37.01,10.1,10.49,208.85,246.28,5.89,1606953600,03/12/20 0:00:00
5,1869.2,4.64,40.44,2.66,14.19,234.58,283.22,7.85,1606957200,03/12/20 1:00:00
5,2456.67,19.89,41.47,0.06,21.46,278.22,352.96,11.65,1606960800,03/12/20 2:00:00
5,3097.53,40.23,41.13,1.27,28.85,323.14,418.41,14.31,1606964400,03/12/20 3:00:00
5,3417.97,50.07,43.87,6.08,39.1,361.22,458.41,16.47,1606968000,03/12/20 4:00:00
5,3685,47.39,58.95,17.17,45.78,395.71,500.4,20.01,1606971600,03/12/20 5:00:00
5,3631.59,29.95,80.2,48.64,50.07,414.2,522.6,21.03,1606975200,03/12/20 6:00:00
5,1895.9,6.26,45.93,143.05,75.34,307.29,358.08,8.99,1606978800,03/12/20 7:00:00
5,1588.82,2.71,31.53,197.41,69.62,298.47,339.93,7.22,1606982400,03/12/20 8:00:00
5,1482.01,1.59,26.39,226.02,64.85,297.64,338.16,7.22,1606986000,03/12/20 9:00:00
5,1602.17,1.33,32.9,217.44,56.27,303.07,352.4,10.64,1606989600,03/12/20 10:00:00
5,1842.5,0.85,48.67,180.24,49.11,314.39,378.15,15.2,1606993200,03/12/20 11:00:00
5,2109.53,0.09,64.43,137.33,44.82,321.75,395.75,18.75,1606996800,03/12/20 12:00:00
5,2777.1,0,98.71,73.67,41.96,357.1,466.45,28.88,1607000400,03/12/20 13:00:00
5,3631.59,0.52,134.35,19.85,42.44,416.49,577.96,43.57,1607004000,03/12/20 14:00:00
5,4379.27,9.28,143.95,1.08,44.35,481.82,684.24,56.74,1607007600,03/12/20 15:00:00
5,5073.55,21.46,137.09,0.03,45.3,561.49,789.93,64.85,1607011200,03/12/20 16:00:00
5,5126.95,19.89,126.12,0.09,39.1,625.53,863.18,54.21,1607014800,03/12/20 17:00:00
5,4486.08,8.16,106.93,1.68,26.7,631.09,840.62,25.33,1607018400,03/12/20 18:00:00
5,3738.4,0.64,78.14,11,16.69,595.27,748.71,10.26,1607022000,03/12/20 19:00:00
5,3417.97,0.11,57.58,16.09,14.07,576.25,693.21,8.61,1607025600,03/12/20 20:00:00
5,3524.78,0.28,51.41,11.27,14.42,579.25,677.5,10.26,1607029200,03/12/20 21:00:00
5,3685,1.37,52.09,4.43,16.21,588.14,678.88,12.67,1607032800,03/12/20 22:00:00
5,3952.03,5.87,52.78,0.69,20.03,607,694.92,14.44,1607036400,03/12/20 23:00:00
5,4432.68,15.65,53.47,0.06,26.23,639.13,727.99,16.47,1607040000,04/12/20 0:00:00
5,5126.95,32.63,54.84,0,32.9,683.53,785.44,19.25,1607043600,04/12/20 1:00:00
5,6622.31,72.42,57.58,0.01,41.01,781.74,919.98,21.28,1607047200,04/12/20 2:00:00
5,8544.92,121.59,70.6,0.72,48.16,899.15,1061.62,19.51,1607050800,04/12/20 3:00:00
5,7797.24,86.73,122.01,9.03,65.8,815.7,937.26,22.8,1607054400,04/12/20 4:00:00
5,7904.05,56.77,168.62,37.55,75.34,827.29,952.6,31.16,1607058000,04/12/20 5:00:00
5,7690.43,26.15,189.19,114.44,86.78,856.21,983.43,34.96,1607061600,04/12/20 6:00:00
5,3631.59,9.39,120.64,205.99,238.42,585.1,641.87,6.33,1607065200,04/12/20 7:00:00
5,2750.4,6.43,98.71,237.47,238.42,499.76,544.98,2.57,1607068800,04/12/20 8:00:00
5,2456.67,5.14,97.33,248.91,240.33,461.67,505.06,2.85,1607072400,04/12/20 9:00:00
5,2830.51,5.53,123.38,191.69,219.35,482.8,548.97,10.26,1607076000,04/12/20 10:00:00
5,3524.78,4.86,164.51,103,181.2,524.24,628.54,21.79,1607079600,04/12/20 11:00:00
5,3952.03,1.36,194.67,35.41,160.22,543.52,678.55,32.42,1607083200,04/12/20 12:00:00
5,3791.81,0.49,178.22,14.31,144.96,541.66,704.6,46.1,1607086800,04/12/20 13:00:00
5,3791.81,0.24,139.83,18.6,108.72,559.79,733.85,57.25,1607090400,04/12/20 14:00:00
5,3791.81,0.01,104.19,41.49,75.34,576,731.3,53.7,1607094000,04/12/20 15:00:00
5,2803.8,0,52.78,108.72,57.7,494.39,577.85,29.89,1607097600,04/12/20 16:00:00
5,2723.69,0,45.93,100.14,41.01,467.31,538.56,23.05,1607101200,04/12/20 17:00:00
5,2536.77,0,40.78,92.98,33.38,447.36,507.43,15.33,1607104800,04/12/20 18:00:00
5,2269.75,0,35.3,95.84,29.33,430.29,475.94,8.49,1607108400,04/12/20 19:00:00
5,2029.42,0,27.76,100.14,24.32,417.17,452.59,5.19,1607112000,04/12/20 20:00:00
5,1869.2,0,21.94,103,20.5,405.88,435.94,3.99,1607115600,04/12/20 21:00:00
5,1789.09,0,19.54,101.57,18.6,397.81,425.51,3.55,1607119200,04/12/20 22:00:00
5,1789.09,0,19.02,97.28,18.36,394.62,421.13,3.36,1607122800,04/12/20 23:00:00
5,1789.09,0,19.88,94.41,19.55,394.12,419.9,3.36,1607126400,05/12/20 0:00:00
5,1842.5,0,22.28,89.41,21.7,395.22,423.07,3.96,1607130000,05/12/20 1:00:00
5,2002.72,0,29.82,80.82,26.7,399.61,434.9,5.64,1607133600,05/12/20 2:00:00
5,2082.82,0.47,38.04,75.82,32.9,395.34,436.23,7.16,1607137200,05/12/20 3:00:00
5,2056.12,2.52,38.73,82.97,39.58,377.6,418.5,9.25,1607140800,05/12/20 4:00:00
5,1976.01,4.02,35.64,101.57,43.39,364.28,405.2,12.67,1607144400,05/12/20 5:00:00
5,1842.5,3.58,32.22,135.9,50.07,355.35,393.97,14.19,1607148000,05/12/20 6:00:00
5,1375.2,3.13,34.96,188.83,96.32,307.4,333.39,8.11,1607151600,05/12/20 7:00:00
5,1228.33,2.99,38.39,205.99,117.3,290.21,312.99,6.78,1607155200,05/12/20 8:00:00
5,1134.87,2.38,38.04,211.72,123.98,276.02,297.41,6.65,1607158800,05/12/20 9:00:00
5,1268.39,1.87,44.55,188.83,110.63,271.77,299.21,10.26,1607162400,05/12/20 10:00:00
5,1708.98,1.12,62.38,145.91,87.74,293.55,335.18,16.97,1607166000,05/12/20 11:00:00
5,2216.34,0.14,81.57,98.71,66.76,317.02,370.73,22.55,1607169600,05/12/20 12:00:00
5,2456.67,0,80.88,72.96,51.5,329.51,392.51,26.35,1607173200,05/12/20 13:00:00
5,2456.67,0,69.92,67.95,45.78,340.26,406.02,28.63,1607176800,05/12/20 14:00:00
5,2323.15,0,57.58,74.39,44.82,348.1,408.24,26.85,1607180400,05/12/20 15:00:00
5,2082.82,0,45.24,82.25,43.39,350.03,402.26,22.04,1607184000,05/12/20 16:00:00
5,2029.42,0,40.78,80.11,37.19,357.75,409.02,16.47,1607187600,05/12/20 17:00:00
5,1922.61,0,37.36,76.53,30.28,361.04,408.11,10.39,1607191200,05/12/20 18:00:00
5,1762.39,0,33.93,73.67,24.32,356.95,395.17,6.02,1607194800,05/12/20 19:00:00
5,1602.17,0,28.79,73.67,20.98,350.43,382.13,4.31,1607198400,05/12/20 20:00:00
5,1468.66,0,23.99,73.67,18.6,348.83,376.58,3.58,1607202000,05/12/20 21:00:00
5,1401.9,0,21.08,72.24,16.93,347.31,373.2,3.29,1607205600,05/12/20 22:00:00
5,1401.9,0,21.08,66.52,16.45,350.23,375.89,3.29,1607209200,05/12/20 23:00:00
5,1455.31,0,22.96,57.94,16.69,356.63,383,3.55,1607212800,06/12/20 0:00:00
5,1575.47,0,27.08,47.92,18.12,366.08,396.41,4.5,1607216400,06/12/20 1:00:00
5,1895.9,0.05,38.39,32.54,23.37,387.12,428.64,6.84,1607220000,06/12/20 2:00:00
5,2296.45,2.79,51.41,20.21,30.99,415.85,470.89,9.25,1607223600,06/12/20 3:00:00
5,2670.29,11.51,56.21,27.18,42.92,440.5,503.47,12.03,1607227200,06/12/20 4:00:00
5,2803.8,14.31,59.63,48.64,53.88,454.43,519.27,15.45,1607230800,06/12/20 5:00:00
5,2696.99,11.18,61.69,85.83,65.8,464.04,525.16,16.97,1607234400,06/12/20 6:00:00
5,1976.01,9.28,67.86,124.45,125.89,376.4,416.1,13.05,1607238000,06/12/20 7:00:00
5,1789.09,8.72,76.77,141.62,156.4,346.91,382.12,11.02,1607241600,06/12/20 8:00:00
