main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt,
5,580.79,0,12,60.08,7.87,57.79,63.37,20.27,1606266000,25/11/20 1:00
5,720.98,0.04,19.71,51.5,10.49,56.45,63.62,20.01,1606269600,25/11/20 2:00
5,834.47,1.48,23.65,54.36,14.9,57.74,65.74,18.49,1606273200,25/11/20 3:00
5,734.33,2.49,16.97,77.25,19.79,59.45,66.83,15.83,1606276800,25/11/20 4:00
5,680.92,2.29,13.37,95.84,21.22,62.46,70.14,15.71,1606280400,25/11/20 5:00
5,634.19,1.63,10.45,118.73,21.94,64.33,72.12,15.33,1606284000,25/11/20 6:00
5,373.84,0.33,2.79,145.91,19.55,56.71,60.98,4.24,1606287600,25/11/20 7:00
5,350.48,0.25,2.4,147.34,16.21,53.49,57.11,3.26,1606291200,25/11/20 8:00
5,350.48,0.24,2.72,147.34,15.74,52.7,56.26,3.42,1606294800,25/11/20 9:00
5,467.3,0.74,9.77,134.47,16.93,55.53,60.19,6.9,1606298400,25/11/20 10:00
5,694.28,1.06,22.28,115.87,19.79,62.17,68.64,12.29,1606302000,25/11/20 11:00
5,894.55,0.29,33.93,95.84,22.41,67.67,75.31,15.71,1606305600,25/11/20 12:00
5,1121.52,0,42.84,73.67,22.65,73.54,83.16,19.76,1606309200,25/11/20 13:00
5,1308.44,0,45.93,57.22,22.17,81.17,93.58,23.56,1606312800,25/11/20 14:00
5,1375.2,0,43.53,50.78,21.7,87.92,102.3,25.33,1606316400,25/11/20 15:00
5,1361.85,0,37.01,52.21,20.74,93.5,108.58,25.84,1606320000,25/11/20 16:00
5,1255.04,0,30.16,59.37,19.07,93.88,108.02,24.83,1606323600,25/11/20 17:00
5,1068.12,0,23.65,65.09,14.78,83.79,95.49,23.31,1606327200,25/11/20 18:00
5,774.38,0,15.59,70.1,10.13,64.02,72.26,20.52,1606330800,25/11/20 19:00
5,640.87,0,12.34,65.09,7.99,54.9,62.14,21.03,1606334400,25/11/20 20:00
5,567.44,0,10.54,60.08,6.8,50.71,57.84,22.04,1606338000,25/11/20 21:00
5,547.41,0,10.54,52.21,5.48,50.36,58.01,24.07,1606341600,25/11/20 22:00
5,560.76,0,11.65,41.49,4.29,51.43,59.54,25.59,1606345200,25/11/20 23:00
5,600.82,0.01,13.88,31.83,3.58,53.66,62.11,26.35,1606348800,26/11/20 0:00
5,687.6,0.11,19.02,23.25,3.76,56.41,65.79,26.6,1606352400,26/11/20 1:00
5,881.2,1.06,29.13,11.8,5.19,60.97,73.14,26.6,1606356000,26/11/20 2:00
5,1108.17,6.54,33.93,10.37,7.15,66,80.62,26.09,1606359600,26/11/20 3:00
5,754.36,2.46,20.39,60.8,22.17,78.43,89.12,15.83,1606363200,26/11/20 4:00
5,707.63,2.54,15.77,76.53,26.94,88.89,99.94,14.95,1606366800,26/11/20 5:00
5,667.57,1.98,13.02,100.14,29.09,94.3,105,14.06,1606370400,26/11/20 6:00
5,407.22,0.52,4.84,131.61,26.23,60.94,66.47,5.95,1606374000,26/11/20 7:00
5,353.81,0.27,3.3,137.33,20.98,51.9,56.07,4.05,1606377600,26/11/20 8:00
5,333.79,0.18,3,135.9,18.36,50.59,54.64,3.96,1606381200,26/11/20 9:00
5,360.49,0.23,5.57,128.75,17.17,52.98,57.8,6.4,1606384800,26/11/20 10:00
5,433.92,0.23,10.54,118.73,16.93,61.05,67.39,10.89,1606388400,26/11/20 11:00
5,507.36,0.06,16.28,105.86,17.17,68.59,76.16,14.57,1606392000,26/11/20 12:00
5,540.73,0,18.51,94.41,16.69,71.34,79.61,17.23,1606395600,26/11/20 13:00
5,514.03,0,15.08,94.41,16.69,74.05,82.43,17.48,1606399200,26/11/20 14:00
5,467.3,0,11.31,101.57,21.7,78.11,86.02,14.95,1606402800,26/11/20 15:00
5,417.23,0,8.57,101.57,24.32,72.27,79.08,11.91,1606406400,26/11/20 16:00
5,390.53,0,6.34,97.28,20.03,64.65,70.93,11.15,1606410000,26/11/20 17:00
5,390.53,0,4.93,97.28,16.21,66.12,72.34,10.89,1606413600,26/11/20 18:00
5,420.57,0,4.16,104.43,18.12,87.72,94.44,9.5,1606417200,26/11/20 19:00
5,460.63,0,3.77,115.87,20.03,117.98,125.34,8.49,1606420800,26/11/20 20:00
5,507.36,0,3.47,124.45,18.84,146.68,154.55,7.92,1606424400,26/11/20 21:00
5,554.09,0,3.3,128.75,16.69,163.8,171.79,8.11,1606428000,26/11/20 22:00
5,587.46,0,3.26,128.75,14.07,168.95,176.6,8.87,1606431600,26/11/20 23:00
5,614.17,0,3.43,125.89,11.33,170.62,177.98,9.37,1606435200,27/11/20 0:00
5,634.19,0,4.07,125.89,9.66,172.28,179.71,9.12,1606438800,27/11/20 1:00
5,660.9,0,5.66,123.02,9.06,174.32,182.22,8.36,1606442400,27/11/20 2:00
5,667.57,0.12,7.03,123.02,9.3,174.9,183.16,7.35,1606446000,27/11/20 3:00
5,647.54,0.39,6.17,127.32,10.01,168.98,177.35,5.64,1606449600,27/11/20 4:00
5,620.84,0.46,4.5,134.47,10.49,164.07,172.31,4.75,1606453200,27/11/20 5:00
5,580.79,0.38,3.3,145.91,10.73,160.21,168.09,4.5,1606456800,27/11/20 6:00
5,433.92,0.21,1.8,148.77,9.18,113.6,119.07,3.2,1606460400,27/11/20 7:00
5,390.53,0.19,1.59,144.48,7.75,91.37,95.92,3.96,1606464000,27/11/20 8:00
5,387.19,0.18,1.56,141.62,6.74,84.82,89.1,4.69,1606467600,27/11/20 9:00
5,420.57,0.29,3.04,137.33,6.5,85.59,90.25,6.78,1606471200,27/11/20 10:00
5,480.65,0.32,6,133.04,6.74,93.64,99.02,9.5,1606474800,27/11/20 11:00
5,520.71,0.09,9.6,124.45,6.97,92.89,98.64,11.65,1606478400,27/11/20 12:00
5,527.38,0,11.31,114.44,7.03,87.05,92.99,13.43,1606482000,27/11/20 13:00
5,514.03,0,11.48,104.43,6.91,81.47,87.82,15.2,1606485600,27/11/20 14:00
5,507.36,0,10.97,97.28,6.68,77.91,84.67,16.97,1606489200,27/11/20 15:00
5,507.36,0,10.2,91.55,6.44,77.33,84.19,17.99,1606492800,27/11/20 16:00
5,500.68,0,9.34,89.41,5.96,76.63,83.23,18.49,1606496400,27/11/20 17:00
5,487.33,0,8.74,86.55,5.25,72.35,78.09,18.49,1606500000,27/11/20 18:00
5,460.63,0,7.54,84.4,4.71,65.77,70.42,18.24,1606503600,27/11/20 19:00
5,440.6,0,5.91,85.12,4.23,60.33,64.25,17.73,1606507200,27/11/20 20:00
5,433.92,0,4.93,87.98,4.23,56.96,60.47,16.97,1606510800,27/11/20 21:00
5,440.6,0,4.5,90.84,4.71,58.35,61.66,16.21,1606514400,27/11/20 22:00
5,460.63,0,4.41,94.41,5.84,64.5,67.82,14.69,1606518000,27/11/20 23:00
5,480.65,0,4.54,97.28,7.15,73.43,76.91,12.29,1606521600,28/11/20 0:00
5,507.36,0,5.23,98.71,8.46,81.81,85.71,10.13,1606525200,28/11/20 1:00
5,534.06,0.01,7.2,94.41,9.18,86.66,91.26,9.25,1606528800,28/11/20 2:00
5,554.09,0.27,8.65,90.84,9.3,85.88,90.92,8.61,1606532400,28/11/20 3:00
5,514.03,0.68,6.43,95.84,9.3,79.94,84.71,7.6,1606536000,28/11/20 4:00
5,487.33,0.66,4.54,105.86,9.18,77.43,82.22,7.85,1606539600,28/11/20 5:00
5,473.98,0.51,3.34,115.87,9.06,77.09,81.89,8.74,1606543200,28/11/20 6:00
5,403.88,0.23,1.78,134.47,6.56,72.96,76.74,5.19,1606546800,28/11/20 7:00
5,380.52,0.2,1.59,135.9,5.66,69.25,72.63,4.5,1606550400,28/11/20 8:00
5,367.17,0.19,1.63,134.47,5.42,66.83,70.07,4.69,1606554000,28/11/20 9:00
5,387.19,0.31,3.26,131.61,5.9,66.72,70.28,6.4,1606557600,28/11/20 10:00
5,433.92,0.35,6.26,127.32,6.91,68.38,72.71,9.5,1606561200,28/11/20 11:00
5,473.98,0.1,9.51,120.16,7.87,69.19,74.06,11.91,1606564800,28/11/20 12:00
5,487.33,0,10.28,114.44,8.35,67.73,72.89,13.55,1606568400,28/11/20 13:00
5,480.65,0,9.43,110.15,8.35,64.59,69.98,14.57,1606572000,28/11/20 14:00
5,467.3,0,8.4,107.29,7.99,61.5,67.05,15.33,1606575600,28/11/20 15:00
5,467.3,0,7.54,104.43,7.75,60.69,66.31,15.96,1606579200,28/11/20 16:00
5,467.3,0,7.2,101.57,7.45,61.34,67.13,16.72,1606582800,28/11/20 17:00
5,473.98,0,7.11,97.28,6.86,61.88,67.4,17.23,1606586400,28/11/20 18:00
5,467.3,0,6.43,94.41,6.38,61.84,66.78,17.23,1606590000,28/11/20 19:00
5,453.95,0,5.48,92.98,6.38,62.88,67.6,16.97,1606593600,28/11/20 20:00
5,453.95,0,4.88,92.98,6.62,65.48,70.15,16.47,1606597200,28/11/20 21:00
5,460.63,0,4.8,90.84,6.68,68.46,73.24,16.47,1606600800,28/11/20 22:00
5,473.98,0,5.18,85.83,6.32,71.04,75.93,16.97,1606604400,28/11/20 23:00
5,494,0,6.08,80.11,5.9,73.35,78.42,17.73,1606608000,29/11/20 0:00
5,534.06,0,8.23,73.67,5.72,75.3,80.89,18.49,1606611600,29/11/20 1:00
5,607.49,0.02,12.68,65.8,6.14,77.35,84.1,18.49,1606615200,29/11/20 2:00
5,660.9,0.79,14.74,65.09,6.86,77.88,85.28,16.97,1606618800,29/11/20 3:00
5,620.84,1.61,10.8,77.96,7.75,76.43,83.54,15.33,1606622400,29/11/20 4:00
5,587.46,1.4,7.88,92.98,8.46,75.24,82.28,14.82,1606626000,29/11/20 5:00
5,540.73,0.86,5.44,114.44,10.13,72.11,78.56,13.93,1606629600,29/11/20 6:00
4,350.48,0.33,2.29,118.73,13.23,49.39,52.92,5.7,1606633200,29/11/20 7:00
4,307.08,0.28,2.06,118.73,13.23,43.49,46.39,3.96,1606636800,29/11/20 8:00
4,300.41,0.27,2.19,120.16,12.76,43.31,46.09,3.8,1606640400,29/11/20 9:00
4,500.68,1.87,13.54,98.71,11.33,47.93,52.92,10.26,1606644000,29/11/20 10:00
5,867.84,3.58,33.59,62.94,10.49,56.53,65.41,18.75,1606647600,29/11/20 11:00
5,1255.04,1.96,56.89,27.54,10.25,65.39,77.88,25.08,1606651200,29/11/20 12:00
5,1522.06,2.04,66.49,5.81,10.25,73.21,90.01,32.42,1606654800,29/11/20 13:00
5,1642.23,6.76,58.26,0.87,10.01,81.49,102.72,38.51,1606658400,29/11/20 14:00
5,1708.98,11.85,49.35,0.15,9.3,89.79,114.28,41.54,1606662000,29/11/20 15:00
5,1655.58,13.08,41.81,0.12,8.11,94.33,119.51,41.54,1606665600,29/11/20 16:00
5,1415.25,9.61,35.64,0.35,5.72,89.49,112.35,37.49,1606669200,29/11/20 17:00
5,1054.76,2.91,30.5,5.41,3.7,78.48,95.06,31.16,1606672800,29/11/20 18:00
5,627.52,0,13.2,43.63,3.64,67.79,76,24.32,1606676400,29/11/20 19:00
5,580.79,0,10.11,46.49,3.7,68.91,76.07,23.81,1606680000,29/11/20 20:00
5,560.76,0,8.91,45.78,4.05,70.41,77.11,23.05,1606683600,29/11/20 21:00
5,554.09,0,8.65,44.7,3.99,70.58,76.99,21.28,1606687200,29/11/20 22:00
5,560.76,0,9.08,41.49,3.7,70.29,76.64,19.25,1606690800,29/11/20 23:00
5,574.11,0,10.28,38.62,3.58,69.74,76.26,17.23,1606694400,30/11/20 0:00
5,627.52,0.01,13.37,34.69,3.93,69.29,76.57,16.72,1606698000,30/11/20 1:00
5,754.36,0.11,21.08,27.18,5.19,69.6,78.86,19,1606701600,30/11/20 2:00
5,894.55,2.82,25.02,25.39,6.86,70.47,81.25,20.01,1606705200,30/11/20 3:00
5,854.49,4.58,19.36,44.35,10.13,68.74,79.06,18.49,1606708800,30/11/20 4:00
5,794.41,3.91,15.59,65.09,12.04,69.38,79.71,18.75,1606712400,30/11/20 5:00
5,734.33,2.46,12.34,94.41,12.99,73.63,84.07,19.51,1606716000,30/11/20 6:00
5,390.53,0.49,3.47,117.3,11.44,52.18,56.31,6.46,1606719600,30/11/20 7:00
4,343.8,0.3,2.38,120.16,8.7,45.38,48.47,4.31,1606723200,30/11/20 8:00
4,330.45,0.24,2.34,118.73,6.91,42.44,45.33,4.12,1606726800,30/11/20 9:00
4,370.5,0.57,6.26,111.58,5.9,42.33,46.15,6.84,1606730400,30/11/20 10:00
4,447.27,0.77,12.85,97.28,5.31,43.97,49.42,11.15,1606734000,30/11/20 11:00
4,534.06,0.24,20.74,80.11,5.42,45.97,52.81,14.69,1606737600,30/11/20 12:00
5,821.11,0.01,40.1,42.2,6.02,52.57,64.36,22.8,1606741200,30/11/20 13:00
5,1161.58,1.54,59.63,8.23,6.62,63.26,82.39,29.64,1606744800,30/11/20 14:00
5,1401.9,8.16,58.95,0.48,6.97,73.22,98.17,32.42,1606748400,30/11/20 15:00
5,1535.42,11.62,51.41,0.19,7.15,81.11,108.15,33.44,1606752000,30/11/20 16:00
5,1361.85,7.1,43.53,0.93,5.9,79.86,103.88,31.67,1606755600,30/11/20 17:00
5,1001.36,1.26,32.9,10.19,4.23,70.17,86.98,27.87,1606759200,30/11/20 18:00
5,674.25,0,16.79,36.84,3.67,60.4,69.99,23.81,1606762800,30/11/20 19:00
5,580.79,0,11.82,42.2,3.25,57.78,65.1,22.04,1606766400,30/11/20 20:00
5,554.09,0,10.2,40.05,2.74,56.35,62.74,20.77,1606770000,30/11/20 21:00
5,560.76,0,10.28,34.69,2.35,55.91,62.13,19,1606773600,30/11/20 22:00
5,587.46,0.01,11.48,27.18,2.18,56.5,63.13,16.47,1606777200,30/11/20 23:00
5,634.19,0.06,13.54,20.39,2.33,58.02,65.29,14.44,1606780800,01/12/20 0:00
5,727.65,0.36,17.82,13.95,2.98,59.88,68.43,13.81,1606784400,01/12/20 1:00
5,907.9,1.96,26.73,6.8,4.35,62.37,73.49,15.96,1606788000,01/12/20 2:00
5,1068.12,7.38,29.13,12.88,5.84,63.75,76.15,17.73,1606791600,01/12/20 3:00
5,961.3,6.87,23.31,39.34,8.11,59.02,69.79,16.09,1606795200,01/12/20 4:00
5,921.25,6.76,20.56,54.36,8.46,59.1,70.68,17.48,1606798800,01/12/20 5:00
5,814.44,4.41,16.97,80.82,8.58,59.24,70.59,17.48,1606802400,01/12/20 6:00
4,380.52,0.65,3.9,113.01,5.72,40.2,43.97,7.03,1606806000,01/12/20 7:00
4,337.12,0.35,2.44,118.73,4.47,39.15,42.08,5.95,1606809600,01/12/20 8:00
4,327.11,0.29,2.31,123.02,4.35,40.29,43.07,6.08,1606813200,01/12/20 9:00
4,433.92,1.22,9.6,110.15,4.83,44,48.47,10.13,1606816800,01/12/20 10:00
4,620.84,2.18,22.96,82.97,5.25,48.89,56.5,16.47,1606820400,01/12/20 11:00
5,801.09,0.99,39.76,50.78,5.48,52.25,62.89,21.53,1606824000,01/12/20 12:00
5,894.55,0.02,47.3,30.4,5.72,54.59,67.68,25.59,1606827600,01/12/20 13:00
5,854.49,0.02,41.81,28.97,5.78,53.8,67.59,26.09,1606831200,01/12/20 14:00
4,734.33,0,30.85,38.98,5.31,48.99,61.03,24.57,1606834800,01/12/20 15:00
4,600.82,0,19.02,57.94,6.02,44.44,53.8,22.04,1606838400,01/12/20 16:00
4,574.11,0,15.59,64.37,7.99,45.77,54.55,21.79,1606842000,01/12/20 17:00
4,567.44,0,15.08,62.23,9.06,46.88,54.84,22.04,1606845600,01/12/20 18:00
4,587.46,0,15.77,51.5,7.57,47.06,54.32,23.05,1606849200,01/12/20 19:00
4,614.17,0,15.77,38.98,5.48,48.05,55.42,24.83,1606852800,01/12/20 20:00
4,627.52,0.01,15.08,30.4,4.23,48.84,56.45,25.84,1606856400,01/12/20 21:00
5,660.9,0.03,15.77,22.17,3.31,50.91,59.34,27.36,1606860000,01/12/20 22:00
5,714.3,0.11,17.65,14.31,2.77,54.23,63.71,27.87,1606863600,01/12/20 23:00
5,781.06,0.44,20.05,8.58,2.71,57.42,67.72,26.35,1606867200,02/12/20 0:00
5,907.9,2.88,23.65,3.04,3.22,61.85,74.13,26.09,1606870800,02/12/20 1:00
5,1241.68,16.09,26.05,0.24,4.65,69.44,86.73,28.37,1606874400,02/12/20 2:00
5,1695.63,38,27.08,3.31,5.96,76.73,98.44,28.37,1606878000,02/12/20 3:00
5,1295.09,18.11,31.87,24.32,6.86,65.27,80.46,22.04,1606881600,02/12/20 4:00
5,1148.22,12.52,27.42,43.27,7.27,66.4,81.83,22.04,1606885200,02/12/20 5:00
5,1014.71,7.15,22.96,71.53,7.27,75.38,90.8,23.05,1606888800,02/12/20 6:00
4,390.53,0.73,4.54,124.45,6.8,37.61,41.69,8.23,1606892400,02/12/20 7:00
4,327.11,0.37,2.59,128.75,5.19,32.78,35.65,6.52,1606896000,02/12/20 8:00
4,313.76,0.31,2.36,127.32,4.71,31.58,34.18,6.4,1606899600,02/12/20 9:00
4,467.3,1.75,12,105.86,5.25,34.68,39.46,11.15,1606903200,02/12/20 10:00
4,741.01,3.58,28.79,71.53,6.14,40.63,49.3,17.99,1606906800,02/12/20 11:00
4,1028.06,2.26,50.72,35.05,7.03,46.5,58.66,23.31,1606910400,02/12/20 12:00
5,1201.63,0.52,59.63,13.59,7.87,52.6,67.91,27.61,1606914000,02/12/20 13:00
5,1228.33,0.7,54.15,10.91,8.46,58.94,77.06,29.13,1606917600,02/12/20 14:00
5,1255.04,0.39,47.98,13.23,8.82,64.86,84.62,29.64,1606921200,02/12/20 15:00
5,1308.44,0.26,41.13,14.84,9.3,73.31,94.26,30.91,1606924800,02/12/20 16:00
5,1348.5,0.58,38.04,10.37,8.46,78.5,101.33,31.92,1606928400,02/12/20 17:00
5,1295.09,1.27,35.64,5.81,6.44,76.94,99.11,31.67,1606932000,02/12/20 18:00
5,1201.63,1.41,31.53,4.38,4.71,71.97,90.92,31.41,1606935600,02/12/20 19:00
5,1041.41,0.78,26.05,5.54,3.7,66.42,82.87,32.17,1606939200,02/12/20 20:00
5,894.55,0.33,21.25,8.23,3.28,62.27,77.29,33.95,1606942800,02/12/20 21:00
5,834.47,0.27,19.88,8.67,3.16,61.91,76.3,35.97,1606946400,02/12/20 22:00
5,847.82,0.38,20.05,7.33,3.28,64.67,78.54,35.47,1606950000,02/12/20 23:00
5,894.55,0.78,21.42,5.5,3.67,68.36,81.8,32.42,1606953600,03/12/20 0:00
5,1028.06,3.13,24.68,2.71,4.41,73.61,87.88,28.88,1606957200,03/12/20 1:00
5,1401.9,16.09,28.45,0.31,5.78,82.93,100.81,28.37,1606960800,03/12/20 2:00
5,1922.61,37.55,31.87,4.29,7.39,91.83,112.48,26.35,1606964400,03/12/20 3:00
5,1268.39,10.28,33.24,44.35,11.44,68.41,80.31,17.23,1606968000,03/12/20 4:00
5,1134.87,6.82,24.33,69.38,14.19,68.32,79.96,18.49,1606971600,03/12/20 5:00
5,1014.71,3.74,17.99,103,16.69,74.76,86.17,20.01,1606975200,03/12/20 6:00
4,390.53,0.59,3.81,127.32,10.25,32.39,35.95,7.22,1606978800,03/12/20 7:00
4,340.46,0.43,2.91,127.32,7.87,28.97,31.93,6.4,1606982400,03/12/20 8:00
4,333.79,0.41,3.04,125.89,7.27,28.17,31.11,6.52,1606986000,03/12/20 9:00
4,694.28,4.14,22.62,90.84,9.18,34.62,41.13,14.19,1606989600,03/12/20 10:00
4,1401.9,11.06,55.52,47.21,13.47,49.44,61.34,26.6,1606993200,03/12/20 11:00
5,2189.64,17.88,91.85,11,19.31,66.97,83.3,43.06,1606996800,03/12/20 12:00
5,2803.8,32.19,104.19,0.02,27.18,86.2,106.74,63.84,1607000400,03/12/20 13:00
5,3070.83,38.89,101.45,0,34.33,104.62,128.64,78.02,1607004000,03/12/20 14:00
5,3044.13,34.42,95.96,0,38.15,118.52,144.64,79.04,1607007600,03/12/20 15:00
5,2750.4,20.12,86.37,0.1,37.19,124.58,150.01,69.92,1607011200,03/12/20 16:00
5,2429.96,8.27,75.4,0.89,34.33,125.73,150.23,63.33,1607014800,03/12/20 17:00
5,2216.34,3.35,66.49,2.91,29.56,122.75,144.7,57.76,1607018400,03/12/20 18:00
5,1976.01,0.71,55.52,8.49,23.13,113.73,131.26,52.18,1607022000,03/12/20 19:00
5,1735.69,0.04,42.84,18.77,18.12,105.73,120.09,50.66,1607025600,03/12/20 20:00
5,1522.06,0,33.59,26.46,14.66,99.52,112.2,50.66,1607029200,03/12/20 21:00
5,1361.85,0,28.79,26.82,10.97,93.76,105.8,47.62,1607032800,03/12/20 22:00
5,1228.33,0.01,25.71,24.32,8.46,86.12,97.64,43.57,1607036400,03/12/20 23:00
5,1134.87,0.03,25.02,22.35,7.57,78.55,89.69,41.54,1607040000,04/12/20 0:00
5,1148.22,0.28,29.47,17.52,7.75,72.78,84.79,39.52,1607043600,04/12/20 1:00
5,1495.36,6.48,42.16,3.58,8.94,76.53,92.08,34.45,1607047200,04/12/20 2:00
5,2082.82,31.74,42.16,6.08,10.37,84.31,102.36,27.87,1607050800,04/12/20 3:00
5,1682.28,20.34,40.44,27.18,13.83,65.29,77.6,19.76,1607054400,04/12/20 4:00
5,1815.8,19.22,42.16,42.92,15.97,70.96,84.99,22.04,1607058000,04/12/20 5:00
5,1735.69,12.07,41.47,76.53,18.12,83.11,98.3,23.56,1607061600,04/12/20 6:00
3,413.9,1.05,6.26,121.59,10.73,23.68,26.42,5.51,1607065200,04/12/20 7:00
3,337.12,0.52,3.6,128.75,7.87,21.92,23.95,4.56,1607068800,04/12/20 8:00
3,330.45,0.42,3.34,134.47,7.57,22.96,24.98,4.81,1607072400,04/12/20 9:00
4,667.57,3.74,22.96,100.14,9.42,29.31,35.11,12.67,1607076000,04/12/20 10:00
4,1281.74,9.72,54.84,52.21,12.76,41.69,53.54,22.04,1607079600,04/12/20 11:00
5,1949.31,15.65,87.74,11.98,15.97,55.7,73.26,31.41,1607083200,04/12/20 12:00
5,2456.67,30.4,94.59,0.02,19.31,70.54,93.92,43.06,1607086800,04/12/20 13:00
5,2750.4,42.02,86.37,0,20.27,86.6,113.48,45.09,1607090400,04/12/20 14:00
5,2803.8,42.02,81.57,0,19.31,98.15,124.56,40.53,1607094000,04/12/20 15:00
5,2456.67,27.49,74.71,0.01,16.93,96.29,119.44,35.47,1607097600,04/12/20 16:00
5,2189.64,18.33,66.49,0.07,15.14,92.79,114.78,34.45,1607101200,04/12/20 17:00
5,2029.42,15.65,61.01,0.09,13.23,89.34,109.7,34.45,1607104800,04/12/20 18:00
5,1789.09,11.85,55.52,0.24,10.49,80.17,96.57,33.95,1607108400,04/12/20 19:00
5,1455.31,3.58,47.98,2.48,7.99,68.53,80.62,32.17,1607112000,04/12/20 20:00
5,1174.93,0.18,35.3,12.7,7.09,61.17,70.34,31.92,1607115600,04/12/20 21:00
5,1014.71,0.01,25.36,22.53,6.38,58.06,65.6,30.91,1607119200,04/12/20 22:00
5,907.9,0.01,20.74,27.54,5.6,55.24,61.97,29.64,1607122800,04/12/20 23:00
5,847.82,0.01,19.54,28.97,5.25,53.15,59.59,28.88,1607126400,05/12/20 0:00
5,894.55,0.06,23.31,25.39,5.54,54.11,61.5,28.37,1607130000,05/12/20 1:00
5,1148.22,1.2,34.96,12.16,6.74,59.11,69.12,26.6,1607133600,05/12/20 2:00
5,1388.55,10.62,36.33,14.13,7.99,62.14,73.43,23.05,1607137200,05/12/20 3:00
5,1295.09,11.18,30.85,36.12,10.25,59.13,68.79,20.52,1607140800,05/12/20 4:00
5,1401.9,11.51,31.53,52.21,12.4,67.33,78.27,22.29,1607144400,05/12/20 5:00
5,1361.85,7.82,30.85,83.69,14.42,78.53,90.04,23.56,1607148000,05/12/20 6:00
3,380.52,0.91,5.36,117.3,11.33,24.18,26.46,5.89,1607151600,05/12/20 7:00
3,303.75,0.46,3.09,124.45,9.06,20.64,22.33,4.5,1607155200,05/12/20 8:00
3,293.73,0.38,2.96,128.75,9.54,21.16,22.82,4.43,1607158800,05/12/20 9:00
3,387.19,1.06,8.74,118.73,11.21,24.4,27.11,7.85,1607162400,05/12/20 10:00
4,600.82,1.82,21.59,97.28,14.07,31.18,35.87,13.68,1607166000,05/12/20 11:00
4,834.47,0.75,37.36,73.67,16.69,41.52,48.13,18.24,1607169600,05/12/20 12:00
5,1201.63,0.01,56.89,41.84,18.12,57.88,68.1,23.56,1607173200,05/12/20 13:00
5,1588.82,0.16,70.6,18.6,18.12,79.16,94.39,29.39,1607176800,05/12/20 14:00
5,1842.5,0.69,73.34,9.21,17.88,101.08,120.05,33.95,1607180400,05/12/20 15:00
5,1869.2,0.37,64.43,12.34,18.12,118.88,138.79,36.99,1607184000,05/12/20 16:00
5,1789.09,0.09,53.47,18.42,17.64,127.56,146.99,38,1607187600,05/12/20 17:00
5,1668.93,0.04,47.3,20.92,15.74,123.92,141.24,37.49,1607191200,05/12/20 18:00
5,1468.66,0.02,40.44,23.6,12.4,110.01,123.37,34.96,1607194800,05/12/20 19:00
5,1214.98,0,32.22,27.18,9.42,94.37,104.82,32.17,1607198400,05/12/20 20:00
5,1001.36,0,25.71,31.47,7.87,82.14,90.72,29.39,1607202000,05/12/20 21:00
5,867.84,0,21.94,34.33,7.33,76.83,84.6,27.87,1607205600,05/12/20 22:00
5,807.76,0,21.25,36.12,8.11,78.15,86.04,30.65,1607209200,05/12/20 23:00
5,821.11,0,23.31,37.19,9.78,82.93,91.64,35.97,1607212800,06/12/20 0:00
5,934.6,0.02,30.16,31.47,11.21,90.34,100.92,39.52,1607216400,06/12/20 1:00
5,1281.74,1.34,45.93,12.7,12.04,101.96,116.49,38,1607220000,06/12/20 2:00
5,1735.69,16.32,47.98,9.48,12.4,114.06,131.85,31.92,1607223600,06/12/20 3:00
5,1708.98,19.67,42.84,26.11,15.5,116.41,132.81,23.05,1607227200,06/12/20 4:00
5,1708.98,16.09,42.16,47.21,18.36,121.31,137.7,22.29,1607230800,06/12/20 5:00
5,1695.63,10.73,41.81,82.97,21.22,131.31,147.94,22.8,1607234400,06/12/20 6:00
5,433.92,0.78,6.26,155.93,23.13,57.43,61.72,3.58,1607238000,06/12/20 7:00
4,347.14,0.37,3.21,155.93,17.17,48.27,51.51,2.6,1607241600,06/12/20 8:00
4,333.79,0.29,2.91,157.36,15.97,48.45,51.57,2.79,1607245200,06/12/20 9:00
5,560.76,1.9,16.97,123.02,15.5,54.18,60.09,10.89,1607248800,06/12/20 10:00
5,961.3,3.8,40.44,74.39,15.5,63.19,73.63,20.01,1607252400,06/12/20 11:00
5,1388.55,2.21,69.23,30.76,15.97,72.84,87.6,26.6,1607256000,06/12/20 12:00
5,1735.69,2.4,85.68,5.36,16.69,83.71,102.89,33.95,1607259600,06/12/20 13:00
5,2056.12,9.72,82.94,0.39,16.93,98.33,121.46,38.51,1607263200,06/12/20 14:00
5,2243.04,15.42,77.46,0.08,16.21,113.55,137.84,39.01,1607266800,06/12/20 15:00
5,2189.64,10.62,75.4,0.46,18.12,122.64,145.55,45.6,1607270400,06/12/20 16:00
5,2029.42,4.25,75.4,2.1,23.13,125.3,147.06,58.26,1607274000,06/12/20 17:00
5,1869.2,1.08,74.71,6.71,25.75,123.41,143.09,67.89,1607277600,06/12/20 18:00
5,1655.58,0.1,69.23,16.09,25.27,116.85,133.07,74.98,1607281200,06/12/20 19:00
5,1482.01,0.01,61.01,25.03,25.27,111.69,125.94,82.08,1607284800,06/12/20 20:00
5,1361.85,0,52.78,33.62,25.51,106.7,119.8,88.16,1607288400,06/12/20 21:00
5,1295.09,0,47.98,37.55,25.99,104.15,116.89,95.25,1607292000,06/12/20 22:00
