main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt,
5,6462.1,350.48,132.98,0.14,846.86,260.06,302.19,2.41,1606266000,25/11/20 1:00:00
5,6622.31,357.63,135.72,0.31,923.16,257.68,301.29,2.22,1606269600,25/11/20 2:00:00
5,6462.1,357.63,134.35,0.58,1007.08,234.62,276.96,1.35,1606273200,25/11/20 3:00:00
5,6462.1,364.78,134.35,0.25,1083.37,209.48,247.73,0.12,1606276800,25/11/20 4:00:00
5,5661.01,321.87,128.87,0.14,953.67,181.75,215.81,0,1606280400,25/11/20 5:00:00
5,4699.71,268.22,115.16,0.13,785.83,150.47,179.12,0.32,1606284000,25/11/20 6:00:00
5,4592.9,264.65,109.67,0.06,762.94,146.85,173.77,0.6,1606287600,25/11/20 7:00:00
5,4699.71,268.22,111.04,0.03,747.68,154.59,180.99,0.6,1606291200,25/11/20 8:00:00
5,4486.08,261.07,112.41,0,679.02,154.73,180.22,0.84,1606294800,25/11/20 9:00:00
5,3845.22,212.79,108.3,0,549.32,139.74,162.94,1.49,1606298400,25/11/20 10:00:00
5,3524.78,180.6,97.33,0,488.28,137.33,159.35,2.06,1606302000,25/11/20 11:00:00
5,3311.16,155.57,85,0,442.51,133.51,154.81,2.25,1606305600,25/11/20 12:00:00
5,2723.69,116.23,72.66,0,350.95,110.56,130.51,2.01,1606309200,25/11/20 13:00:00
5,2696.99,114.44,68.55,0,343.32,111.26,133.1,1.88,1606312800,25/11/20 14:00:00
5,2643.59,118.02,67.86,0,343.32,106,128.93,1.39,1606316400,25/11/20 15:00:00
5,2777.1,146.63,59.63,0,400.54,97.5,119.41,0.23,1606320000,25/11/20 16:00:00
5,4219.06,246.76,69.92,0,625.61,143.89,171.79,0,1606323600,25/11/20 17:00:00
5,5981.45,354.05,94.59,0,785.83,219.16,254.66,0,1606327200,25/11/20 18:00:00
5,6248.47,364.78,102.82,0,740.05,241.93,279.69,0,1606330800,25/11/20 19:00:00
5,5500.79,314.71,91.85,0,709.53,204.59,237.21,0,1606334400,25/11/20 20:00:00
5,5073.55,289.68,84.31,0,724.79,175.01,205.78,0,1606338000,25/11/20 21:00:00
5,5607.61,318.29,85,0,816.35,192.61,225.7,0,1606341600,25/11/20 22:00:00
5,6034.85,339.75,83.63,0,854.49,215.41,255.01,0,1606345200,25/11/20 23:00:00
5,5981.45,346.9,81.57,0,846.86,217.44,261.69,0,1606348800,26/11/20 0:00:00
5,6568.91,382.66,85,0,946.05,236.83,295.99,0,1606352400,26/11/20 1:00:00
5,9399.41,550.75,106.93,0,1419.07,329.32,415.02,0,1606356000,26/11/20 2:00:00
5,14099.12,829.7,153.54,0,2166.75,490.15,609.38,0,1606359600,26/11/20 3:00:00
5,15808.11,929.83,200.15,0,2380.37,567.89,679.69,0,1606363200,26/11/20 4:00:00
5,14312.74,836.85,227.57,0,2105.71,547.44,620.3,0,1606366800,26/11/20 5:00:00
5,7263.18,422,139.83,0,1083.37,267.92,301.42,0,1606370400,26/11/20 6:00:00
5,4165.65,228.88,90.48,0.01,671.39,131.29,153.88,0.08,1606374000,26/11/20 7:00:00
5,4219.06,227.09,93.22,0,679.02,129.14,152.62,0.26,1606377600,26/11/20 8:00:00
5,4379.27,239.61,95.96,0,686.65,135.19,159.55,0.23,1606381200,26/11/20 9:00:00
5,4005.43,214.58,94.59,0,617.98,128.01,150.69,0.52,1606384800,26/11/20 10:00:00
5,4165.65,212.79,91.85,0,617.98,139.13,163.15,0.82,1606388400,26/11/20 11:00:00
5,4486.08,219.94,93.22,0,656.13,153.63,179.94,0.85,1606392000,26/11/20 12:00:00
5,4379.27,211,91.85,0,633.24,153.69,180.22,0.74,1606395600,26/11/20 13:00:00
5,4112.24,193.12,90.48,0,595.09,147.49,173.35,0.82,1606399200,26/11/20 14:00:00
5,3738.4,178.81,87.74,0,556.95,132.83,156.44,0.63,1606402800,26/11/20 15:00:00
5,3738.4,189.54,87.05,0,579.83,121.5,143.56,0.04,1606406400,26/11/20 16:00:00
5,4005.43,207.42,87.74,0,625.61,124.61,147.68,0,1606410000,26/11/20 17:00:00
5,4272.46,219.94,87.74,0,663.76,132.24,156.75,0,1606413600,26/11/20 18:00:00
5,4432.68,232.46,84.31,0,686.65,137.51,166.28,0,1606417200,26/11/20 19:00:00
5,4592.9,246.76,78.83,0,724.79,142.87,174.21,0,1606420800,26/11/20 20:00:00
5,4966.74,271.8,76.08,0,778.2,154.14,186.89,0,1606424400,26/11/20 21:00:00
5,5073.55,278.95,76.77,0,793.46,163.92,198.59,0,1606428000,26/11/20 22:00:00
5,5928.04,318.29,82.25,0,907.9,201,244.25,0.01,1606431600,26/11/20 23:00:00
5,6355.29,339.75,85.68,0.01,968.93,216.38,266.28,0.18,1606435200,27/11/20 0:00:00
5,6141.66,325.44,82.94,0.03,930.79,202.6,248.71,0.48,1606438800,27/11/20 1:00:00
5,5661.01,296.83,80.88,0.05,885.01,181.03,222.82,0.82,1606442400,27/11/20 2:00:00
5,4699.71,246.76,81.57,0.04,778.2,139.47,175.72,1.19,1606446000,27/11/20 3:00:00
5,3578.19,180.6,76.77,0.01,617.98,96.64,124.51,1.31,1606449600,27/11/20 4:00:00
5,3337.86,173.45,71.29,0.01,579.83,88.54,112.57,1.39,1606453200,27/11/20 5:00:00
5,3391.27,180.6,67.86,0.01,587.46,89.89,112.77,1.46,1606456800,27/11/20 6:00:00
5,3631.59,193.12,68.55,0.04,617.98,96.57,120.51,1.5,1606460400,27/11/20 7:00:00
5,3898.62,209.21,74.71,0.03,656.13,105.05,131.85,1.71,1606464000,27/11/20 8:00:00
5,4005.43,218.15,80.88,0,663.76,109.77,138.27,2.03,1606467600,27/11/20 9:00:00
5,3738.4,202.06,83.63,0,602.72,108.64,137.35,2.41,1606471200,27/11/20 10:00:00
5,3685,191.33,82.94,0,587.46,114.47,145.58,3.04,1606474800,27/11/20 11:00:00
5,3685,182.39,80.88,0,587.46,118.32,152.26,3.52,1606478400,27/11/20 12:00:00
5,3578.19,171.66,78.14,0,564.58,115.97,150.36,3.67,1606482000,27/11/20 13:00:00
5,3417.97,162.72,76.77,0,541.69,112.83,146.47,3.77,1606485600,27/11/20 14:00:00
5,3257.75,155.57,76.08,0,526.43,104.19,135.55,3.39,1606489200,27/11/20 15:00:00
5,3124.24,151.99,76.08,0,526.43,91.42,119.65,2.5,1606492800,27/11/20 16:00:00
5,2510.07,116.23,69.92,0,419.62,73.13,96.96,1.9,1606496400,27/11/20 17:00:00
5,2243.04,99.24,65.8,0,377.66,66.95,87.78,1.81,1606500000,27/11/20 18:00:00
5,2483.37,113.55,65.12,0,408.17,73.91,95.97,2.01,1606503600,27/11/20 19:00:00
5,2883.91,137.69,65.12,0,457.76,85.44,111.36,2.38,1606507200,27/11/20 20:00:00
5,3284.45,162.72,67.17,0,511.17,97.29,127.75,2.69,1606510800,27/11/20 21:00:00
5,3738.4,193.12,71.29,0,579.83,113.62,148.64,3.1,1606514400,27/11/20 22:00:00
5,4379.27,225.31,77.46,0,663.76,142.47,185.29,4.37,1606518000,27/11/20 23:00:00
5,4699.71,246.76,85,0.39,724.79,153.85,201.68,5,1606521600,28/11/20 0:00:00
5,3257.75,160.93,82.25,2.64,541.69,98.9,130.08,3.29,1606525200,28/11/20 1:00:00
5,2777.1,126.96,81.57,3.98,480.65,80.63,103.5,3.04,1606528800,28/11/20 2:00:00
5,2216.34,92.98,80.2,3.09,396.73,60.35,79.19,3.01,1606532400,28/11/20 3:00:00
5,2136.23,88.51,78.14,1.22,392.91,53.59,70.89,3.04,1606536000,28/11/20 4:00:00
5,2162.93,92.09,75.4,0.82,392.91,51.81,69.05,3.14,1606539600,28/11/20 5:00:00
5,2189.64,96.56,76.08,0.43,400.54,52.15,69.39,3.23,1606543200,28/11/20 6:00:00
5,2937.32,148.42,80.2,0.21,541.69,72.4,94.36,3.93,1606546800,28/11/20 7:00:00
5,3791.81,203.85,86.37,0.12,671.39,96.98,126.14,4.75,1606550400,28/11/20 8:00:00
5,4219.06,236.03,90.48,0.01,724.79,112.46,146.22,5.19,1606554000,28/11/20 9:00:00
5,4112.24,227.09,89.11,0,671.39,113.68,149.21,5.51,1606557600,28/11/20 10:00:00
5,4325.87,228.88,87.74,0,686.65,124.05,161.29,5.76,1606561200,28/11/20 11:00:00
5,4379.27,223.52,86.37,0,686.65,128.26,166.25,5.76,1606564800,28/11/20 12:00:00
5,4272.46,209.21,84.31,0,656.13,124.25,161.17,5.45,1606568400,28/11/20 13:00:00
5,4058.84,194.91,82.94,0,617.98,118.67,154.07,5.07,1606572000,28/11/20 14:00:00
5,3685,177.03,80.88,0,564.58,104,136.01,4.18,1606575600,28/11/20 15:00:00
5,3364.56,162.72,79.51,0,526.43,85.03,111.53,2.95,1606579200,28/11/20 16:00:00
5,3311.16,160.93,77.46,0,526.43,81.6,105.8,2.38,1606582800,28/11/20 17:00:00
5,3391.27,164.51,76.08,0,534.06,84.59,108.73,2.06,1606586400,28/11/20 18:00:00
5,3391.27,166.3,74.03,0,526.43,86.6,111.62,1.76,1606590000,28/11/20 19:00:00
5,3524.78,175.24,71.97,0,541.69,93.76,122.02,1.5,1606593600,28/11/20 20:00:00
5,3791.81,194.91,71.97,0,572.21,106.27,136.91,1.24,1606597200,28/11/20 21:00:00
5,4165.65,221.73,73.34,0,625.61,125.3,158.64,1.16,1606600800,28/11/20 22:00:00
5,4859.92,257.49,78.14,0,709.53,160.21,200.01,1.76,1606604400,28/11/20 23:00:00
5,5447.39,296.83,84.31,0.47,801.09,189.41,236.67,2.34,1606608000,29/11/20 0:00:00
5,6248.47,350.48,90.48,2.26,946.05,213.17,264.68,2.72,1606611600,29/11/20 1:00:00
5,6782.53,386.24,95.96,4.11,1113.89,217.56,268.63,3.29,1606615200,29/11/20 2:00:00
5,6835.94,389.81,101.45,5.54,1205.44,203.32,252.07,3.55,1606618800,29/11/20 3:00:00
5,3631.59,182.39,85,10.46,648.5,103.21,131.96,1.84,1606622400,29/11/20 4:00:00
5,3017.43,143.05,80.88,10.37,541.69,86.81,110.71,1.58,1606626000,29/11/20 5:00:00
5,2990.72,141.26,82.94,7.51,541.69,87.09,109.68,1.66,1606629600,29/11/20 6:00:00
5,4859.92,257.49,94.59,3.26,717.16,162.44,198.33,4.69,1606633200,29/11/20 7:00:00
5,6942.75,382.66,111.04,1.07,770.57,267.12,328.1,8.99,1606636800,29/11/20 8:00:00
5,8117.68,472.07,128.87,0.09,732.42,341.96,421.5,12.29,1606640400,29/11/20 9:00:00
5,8651.73,500.68,142.57,0,694.28,389.5,473.66,13.3,1606644000,29/11/20 10:00:00
5,8438.11,447.04,135.72,0,633.24,396.69,476.27,12.29,1606647600,29/11/20 11:00:00
5,7583.62,364.78,122.01,0,610.35,359.66,435.7,10.26,1606651200,29/11/20 12:00:00
5,6355.29,289.68,106.93,0,564.58,295.05,363.82,7.92,1606654800,29/11/20 13:00:00
5,5607.61,250.34,97.33,0,534.06,251.27,314.6,6.46,1606658400,29/11/20 14:00:00
5,4806.52,219.94,89.11,0,518.8,193.22,247.83,4.69,1606662000,29/11/20 15:00:00
5,4112.24,200.27,82.25,0,511.17,137.79,180.91,2.63,1606665600,29/11/20 16:00:00
5,4432.68,223.52,82.25,0,595.09,136.07,175.12,2.12,1606669200,29/11/20 17:00:00
5,4699.71,239.61,82.94,0,648.5,143.71,184.28,1.82,1606672800,29/11/20 18:00:00
5,4539.49,228.88,80.88,0,640.87,138.39,178.19,1.57,1606676400,29/11/20 19:00:00
5,4646.3,239.61,80.88,0,671.39,144.13,184.09,1.41,1606680000,29/11/20 20:00:00
5,5073.55,264.65,84.31,0,740.05,157.28,199.18,1.3,1606683600,29/11/20 21:00:00
5,5340.58,286.1,87.05,0,785.83,172.65,217.8,1.52,1606687200,29/11/20 22:00:00
5,6248.47,332.59,95.96,0,907.9,219.75,274.15,2.95,1606690800,29/11/20 23:00:00
5,7263.18,393.39,109.67,0.16,1052.86,261.99,326.11,4.05,1606694400,30/11/20 0:00:00
5,7156.37,396.97,113.79,0.82,1083.37,265.29,323.95,3.58,1606698000,30/11/20 1:00:00
5,6088.26,336.17,105.56,1.9,991.82,226.2,271.21,2.69,1606701600,30/11/20 2:00:00
5,4859.92,271.8,98.71,3.31,877.38,180.29,216.7,1.31,1606705200,30/11/20 3:00:00
5,2857.21,143.05,87.05,5.01,526.43,107.37,131.86,0.3,1606708800,30/11/20 4:00:00
5,2643.59,128.75,89.11,3.31,495.91,99.52,122.63,0.29,1606712400,30/11/20 5:00:00
5,2643.59,128.75,93.22,1.22,495.91,97.75,120.39,0.35,1606716000,30/11/20 6:00:00
5,3524.78,187.76,104.19,0.48,671.39,125.41,152.85,0.75,1606719600,30/11/20 7:00:00
5,4112.24,227.09,113.79,0.32,762.94,144.8,177.46,1.73,1606723200,30/11/20 8:00:00
5,4112.24,227.09,111.04,0.04,717.16,145.6,178.59,2.53,1606726800,30/11/20 9:00:00
5,3845.22,211,105.56,0,633.24,143.93,177.17,3.64,1606730400,30/11/20 10:00:00
5,4379.27,228.88,102.82,0,656.13,172.24,211.39,5.38,1606734000,30/11/20 11:00:00
5,5020.14,253.92,104.19,0,701.9,207.23,255.31,6.27,1606737600,30/11/20 12:00:00
5,5340.58,257.49,104.19,0,671.39,234.69,289.4,6.21,1606741200,30/11/20 13:00:00
5,5714.42,264.65,102.82,0,640.87,264.18,325.93,6.08,1606744800,30/11/20 14:00:00
5,5928.04,275.37,101.45,0,625.61,267.53,333.06,4.75,1606748400,30/11/20 15:00:00
5,5821.23,289.68,100.08,0,625.61,230.42,290.93,2.41,1606752000,30/11/20 16:00:00
5,5287.17,268.22,94.59,0,587.46,192.2,244.13,1.39,1606755600,30/11/20 17:00:00
5,4699.71,236.03,85.68,0,541.69,166.38,211.43,1.14,1606759200,30/11/20 18:00:00
5,4325.87,216.37,78.83,0,518.8,147.16,188.08,1.16,1606762800,30/11/20 19:00:00
5,4165.65,207.42,78.14,0,541.69,133.99,171.44,1.44,1606766400,30/11/20 20:00:00
5,4005.43,203.85,81.57,0,579.83,120.98,154.39,1.79,1606770000,30/11/20 21:00:00
5,3685,187.76,85,0,595.09,107.12,136.02,2.15,1606773600,30/11/20 22:00:00
5,4058.84,205.64,90.48,0,648.5,132.03,164.7,3.83,1606777200,30/11/20 23:00:00
5,4539.49,236.03,98.71,0.4,709.53,155.25,192.43,5.38,1606780800,01/12/20 0:00:00
5,4165.65,214.58,98.71,2.35,671.39,143.95,178,5.76,1606784400,01/12/20 1:00:00
5,3685,185.97,97.33,4.87,633.24,119.57,148.2,5.51,1606788000,01/12/20 2:00:00
5,2964.02,148.42,93.22,8.23,549.32,86.69,109.84,4.5,1606791600,01/12/20 3:00:00
5,2002.72,88.51,89.11,13.05,385.28,52.15,68.02,2.88,1606795200,01/12/20 4:00:00
4,1842.5,77.78,91.85,11.8,358.58,47.91,62.94,2.79,1606798800,01/12/20 5:00:00
4,1815.8,74.21,93.22,9.3,350.95,46.79,61.89,2.85,1606802400,01/12/20 6:00:00
5,2990.72,151.99,108.3,3.53,579.83,83.89,106.47,4.56,1606806000,01/12/20 7:00:00
5,3631.59,194.91,117.9,1.4,671.39,110.76,140.02,6.14,1606809600,01/12/20 8:00:00
5,3738.4,200.27,119.27,0.14,640.87,118.9,149.61,6.65,1606813200,01/12/20 9:00:00
5,3337.86,171.66,113.79,0,534.06,114.13,143.46,6.9,1606816800,01/12/20 10:00:00
5,3284.45,153.78,106.93,0,503.54,121.47,151.23,7.41,1606820400,01/12/20 11:00:00
5,3311.16,144.84,105.56,0,495.91,130.67,161.53,7.79,1606824000,01/12/20 12:00:00
5,3204.35,128.75,101.45,0,450.13,134.17,164.95,8.04,1606827600,01/12/20 13:00:00
5,3364.56,130.53,100.08,0,434.88,152.76,185.63,8.74,1606831200,01/12/20 14:00:00
5,3311.16,132.32,98.71,0,419.62,149,181.19,7.6,1606834800,01/12/20 15:00:00
5,3231.05,143.05,97.33,0,396.73,131.83,160.72,5.13,1606838400,01/12/20 16:00:00
5,3337.86,151.99,95.96,0,370.03,134.18,162.8,3.83,1606842000,01/12/20 17:00:00
5,3471.37,155.57,91.85,0,358.58,144.89,175.26,3.39,1606845600,01/12/20 18:00:00
5,3898.62,173.45,93.22,0,392.91,160.75,193.89,2.98,1606849200,01/12/20 19:00:00
5,4112.24,191.33,95.96,0,431.06,160.03,193.94,2.28,1606852800,01/12/20 20:00:00
5,4165.65,202.06,95.96,0,484.47,148.96,183.65,1.81,1606856400,01/12/20 21:00:00
5,4058.84,198.48,94.59,0,518.8,140.35,176.87,2.06,1606860000,01/12/20 22:00:00
5,4966.74,239.61,101.45,0,617.98,196.82,244.76,4.43,1606863600,01/12/20 23:00:00
5,6195.07,311.14,116.53,0.15,801.09,250.13,309.54,6.52,1606867200,02/12/20 0:00:00
5,5981.45,318.29,120.64,0.48,907.9,218.52,270.42,5.95,1606870800,02/12/20 1:00:00
5,6088.26,332.59,120.64,0.97,1007.08,205.13,251.69,5.89,1606874400,02/12/20 2:00:00
5,6248.47,350.48,124.75,1.4,1129.15,192.63,237.72,5.32,1606878000,02/12/20 3:00:00
5,4859.92,261.07,113.79,1.97,885.01,137.44,173.8,3.23,1606881600,02/12/20 4:00:00
5,4219.06,227.09,105.56,2.21,770.57,117.87,151.67,2.5,1606885200,02/12/20 5:00:00
5,3791.81,202.06,97.33,2.12,694.28,106.93,138.1,2.22,1606888800,02/12/20 6:00:00
5,4806.52,264.65,100.08,1.3,869.75,135.42,172,2.82,1606892400,02/12/20 7:00:00
5,5661.01,321.87,105.56,0.47,991.82,164.28,209.94,3.48,1606896000,02/12/20 8:00:00
5,5767.82,325.44,106.93,0.04,953.67,171.22,219.7,3.61,1606899600,02/12/20 9:00:00
5,5126.95,282.53,100.08,0,801.09,161.23,207.86,3.71,1606903200,02/12/20 10:00:00
5,5233.76,278.95,95.96,0,793.46,174.25,222.53,3.61,1606906800,02/12/20 11:00:00
5,5393.98,275.37,91.85,0,785.83,185.29,235.97,3.1,1606910400,02/12/20 12:00:00
5,5340.58,268.22,87.74,0,755.31,185.55,236.32,2.53,1606914000,02/12/20 13:00:00
5,5233.76,257.49,89.11,0,732.42,178.6,228.33,2.22,1606917600,02/12/20 14:00:00
5,4699.71,232.46,89.11,0,671.39,152.29,197.81,1.68,1606921200,02/12/20 15:00:00
5,4058.84,202.06,87.74,0,602.72,115.18,152.81,0.83,1606924800,02/12/20 16:00:00
5,3845.22,193.12,85.68,0,595.09,104.13,136.67,0.6,1606928400,02/12/20 17:00:00
5,3845.22,189.54,84.31,0,602.72,102.46,132.66,0.57,1606932000,02/12/20 18:00:00
5,3631.59,178.81,80.2,0,579.83,95.93,124.59,0.7,1606935600,02/12/20 19:00:00
5,3631.59,178.81,76.77,0,579.83,96.68,125.17,0.84,1606939200,02/12/20 20:00:00
5,3738.4,185.97,76.08,0,610.35,104.83,134.35,0.78,1606942800,02/12/20 21:00:00
5,3898.62,196.7,76.77,0,640.87,116,147.43,0.9,1606946400,02/12/20 22:00:00
5,4112.24,205.64,78.14,0,656.13,133.91,169.96,1.65,1606950000,02/12/20 23:00:00
5,4112.24,211,78.14,0.38,656.13,142.22,181.48,2.25,1606953600,03/12/20 0:00:00
5,4112.24,214.58,76.08,2.35,663.76,142.52,181.44,2.41,1606957200,03/12/20 1:00:00
5,3898.62,202.06,72.66,4.51,648.5,133.17,169.08,2.25,1606960800,03/12/20 2:00:00
5,3364.56,168.09,69.92,6.62,572.21,110.98,141.59,1.79,1606964400,03/12/20 3:00:00
5,2670.29,121.59,69.92,8.14,453.95,82.6,106.11,1.24,1606968000,03/12/20 4:00:00
5,2536.77,111.76,73.34,5.72,434.88,71.7,92.15,1.38,1606971600,03/12/20 5:00:00
5,2536.77,116.23,79.51,2.06,442.51,66.81,85.85,1.65,1606975200,03/12/20 6:00:00
5,3124.24,153.78,87.74,0.36,549.32,81.47,102.88,2.22,1606978800,03/12/20 7:00:00
5,3738.4,194.91,95.96,0.12,656.13,103.6,129.51,2.98,1606982400,03/12/20 8:00:00
5,3845.22,202.06,97.33,0.01,656.13,112.84,141.81,3.55,1606986000,03/12/20 9:00:00
5,3578.19,187.76,94.59,0,595.09,113.74,144.12,4.02,1606989600,03/12/20 10:00:00
5,4005.43,205.64,98.71,0,656.13,131.53,166.74,4.81,1606993200,03/12/20 11:00:00
5,4325.87,214.58,100.08,0,701.9,142.12,180.86,5.13,1606996800,03/12/20 12:00:00
5,4379.27,211,98.71,0,694.28,142.39,182.56,5.07,1607000400,03/12/20 13:00:00
5,4165.65,194.91,95.96,0,656.13,137.83,179.21,4.81,1607004000,03/12/20 14:00:00
5,3738.4,173.45,91.85,0,587.46,124.12,164.46,4.24,1607007600,03/12/20 15:00:00
5,3257.75,153.78,87.74,0,518.8,104.16,140.12,3.23,1607011200,03/12/20 16:00:00
5,3150.94,148.42,84.31,0,503.54,100.25,133.24,2.95,1607014800,03/12/20 17:00:00
5,3097.53,144.84,82.25,0,495.91,100.18,131.65,2.76,1607018400,03/12/20 18:00:00
5,3070.83,143.05,80.88,0,488.28,100.04,130.68,2.57,1607022000,03/12/20 19:00:00
5,3257.75,155.57,82.94,0,518.8,106.26,137.94,2.57,1607025600,03/12/20 20:00:00
5,3578.19,173.45,85.68,0,572.21,115.52,149.42,2.66,1607029200,03/12/20 21:00:00
5,4005.43,202.06,89.11,0,640.87,129.73,166.8,2.95,1607032800,03/12/20 22:00:00
5,4539.49,232.46,93.22,0,724.79,156.64,200.64,4.05,1607036400,03/12/20 23:00:00
5,5020.14,264.65,98.71,0.53,793.46,175.37,226.8,4.88,1607040000,04/12/20 0:00:00
5,5714.42,311.14,102.82,2.35,930.79,191.27,246.43,5.38,1607043600,04/12/20 1:00:00
5,6141.66,339.75,104.19,3.44,1052.86,193.17,248.38,5.32,1607047200,04/12/20 2:00:00
5,5981.45,329.02,104.19,3.76,1068.12,175.98,227.51,4.69,1607050800,04/12/20 3:00:00
5,3337.86,166.3,87.05,5.99,602.72,95.85,126.67,2.72,1607054400,04/12/20 4:00:00
5,3044.13,150.2,80.88,6.26,549.32,85.99,112.09,2.44,1607058000,04/12/20 5:00:00
5,3070.83,151.99,80.88,5.5,564.58,86.21,110.53,2.6,1607061600,04/12/20 6:00:00
5,4112.24,219.94,90.48,3.09,762.94,115.96,145.2,3.55,1607065200,04/12/20 7:00:00
5,4913.33,271.8,101.45,1.11,885.01,140.51,176.86,4.43,1607068800,04/12/20 8:00:00
5,4699.71,261.07,101.45,0.1,816.35,139.52,177.46,4.88,1607072400,04/12/20 9:00:00
5,4325.87,236.03,98.71,0,701.9,141.61,180.5,5.76,1607076000,04/12/20 10:00:00
5,4806.52,246.76,101.45,0,701.9,175.72,221.88,7.28,1607079600,04/12/20 11:00:00
5,5393.98,264.65,104.19,0,732.42,211.96,266.3,8.23,1607083200,04/12/20 12:00:00
5,5447.39,257.49,104.19,0,701.9,225.38,283.3,8.11,1607086800,04/12/20 13:00:00
5,5500.79,253.92,102.82,0,679.02,231.14,291.3,7.6,1607090400,04/12/20 14:00:00
5,5447.39,253.92,100.08,0,663.76,218.42,278.09,6.14,1607094000,04/12/20 15:00:00
5,5233.76,257.49,98.71,0,648.5,184.35,238.01,3.77,1607097600,04/12/20 16:00:00
5,4325.87,212.79,87.74,0,511.17,146.42,192.23,2.25,1607101200,04/12/20 17:00:00
5,3631.59,169.87,75.4,0,411.99,127.28,166.2,1.74,1607104800,04/12/20 18:00:00
5,3524.78,162.72,71.29,0,404.36,126.56,163.27,1.52,1607108400,04/12/20 19:00:00
5,3631.59,171.66,71.97,0,427.25,129.99,165.91,1.31,1607112000,04/12/20 20:00:00
5,3898.62,189.54,74.03,0,476.84,136.72,173.2,1.14,1607115600,04/12/20 21:00:00
5,4005.43,202.06,75.4,0,518.8,143.82,181.76,1.25,1607119200,04/12/20 22:00:00
5,4699.71,236.03,81.57,0,610.35,182.81,228.25,2.57,1607122800,04/12/20 23:00:00
5,5500.79,282.53,93.22,0.45,732.42,217.7,271.57,3.71,1607126400,05/12/20 0:00:00
5,5393.98,286.1,98.71,2.62,778.2,209.57,261.19,4.31,1607130000,05/12/20 1:00:00
5,5073.55,275.37,101.45,4.96,816.35,191.39,237.04,4.94,1607133600,05/12/20 2:00:00
5,4646.3,257.49,105.56,6.53,831.6,164.76,203.56,4.5,1607137200,05/12/20 3:00:00
5,3070.83,155.57,104.19,9.3,579.83,101.69,125.82,2.09,1607140800,05/12/20 4:00:00
5,3017.43,150.2,109.67,6.17,572.21,97.64,120.32,1.92,1607144400,05/12/20 5:00:00
5,3070.83,155.57,115.16,2.41,587.46,99.01,122.14,2.15,1607148000,05/12/20 6:00:00
5,4753.11,261.07,135.72,0.41,839.23,162.61,196.21,4.94,1607151600,05/12/20 7:00:00
5,6355.29,357.63,160.4,0.11,968.93,241.25,288.79,8.61,1607155200,05/12/20 8:00:00
5,6782.53,382.66,172.73,0.01,907.9,280.38,333.49,10.89,1607158800,05/12/20 9:00:00
5,6729.13,368.36,174.11,0,694.28,325.17,382.5,13.81,1607162400,05/12/20 10:00:00
5,7904.05,386.24,165.88,0,579.83,450.84,523.57,17.23,1607166000,05/12/20 11:00:00
5,9506.23,414.85,157.65,0,564.58,585.66,678.01,15.71,1607169600,05/12/20 12:00:00
5,10040.28,389.81,148.06,0,511.17,631.16,731.01,12.16,1607173200,05/12/20 13:00:00
5,9613.04,350.48,137.09,0,465.39,611.4,710.36,9.88,1607176800,05/12/20 14:00:00
5,8758.55,321.87,130.24,0,423.43,537.93,631.31,7.16,1607180400,05/12/20 15:00:00
5,7370,303.98,124.75,0,381.47,409.11,486.66,3.64,1607184000,05/12/20 16:00:00
5,5981.45,268.22,119.27,0,362.4,304.26,365.97,2.15,1607187600,05/12/20 17:00:00
5,5020.14,228.88,112.41,0,347.14,244.66,295.65,1.6,1607191200,05/12/20 18:00:00
5,4646.3,214.58,102.82,0,358.58,217.93,264.25,1.33,1607194800,05/12/20 19:00:00
5,4539.49,211,94.59,0,370.03,210.35,254.8,1.22,1607198400,05/12/20 20:00:00
5,4539.49,212.79,91.85,0,389.1,206.24,249.27,1.22,1607202000,05/12/20 21:00:00
5,4272.46,200.27,90.48,0,392.91,196.66,238.32,1.57,1607205600,05/12/20 22:00:00
5,5233.76,243.19,95.96,0,473.02,259.28,311.22,3.58,1607209200,05/12/20 23:00:00
5,6835.94,325.44,111.04,0.43,617.98,338.47,406.73,5.51,1607212800,06/12/20 0:00:00
5,7476.81,368.36,123.38,2.35,747.68,361.32,435.24,7.03,1607216400,06/12/20 1:00:00
5,7370,364.78,128.87,4.87,823.98,358.35,431.47,9.5,1607220000,06/12/20 2:00:00
5,6675.72,343.32,131.61,6.97,923.16,312.04,376.93,9.63,1607223600,06/12/20 3:00:00
5,3631.59,177.03,115.16,10.82,648.5,134.3,165.09,3.01,1607227200,06/12/20 4:00:00
5,3150.94,146.63,109.67,7.33,579.83,110.88,136.58,2.34,1607230800,06/12/20 5:00:00
5,2883.91,132.32,101.45,2.71,534.06,99.74,123.97,2.53,1607234400,06/12/20 6:00:00
5,4165.65,219.94,109.67,0.28,770.57,140.74,172.06,4.75,1607238000,06/12/20 7:00:00
5,4753.11,261.07,116.53,0.05,816.35,173.29,210.83,7.16,1607241600,06/12/20 8:00:00
5,4219.06,228.88,116.53,0.01,656.13,166.89,203.7,8.04,1607245200,06/12/20 9:00:00
5,3631.59,182.39,116.53,0,465.39,168.64,204.64,9.12,1607248800,06/12/20 10:00:00
5,4112.24,184.18,120.64,0,419.62,225.8,268.35,11.02,1607252400,06/12/20 11:00:00
5,5073.55,203.85,123.38,0,438.69,305.03,356.39,11.4,1607256000,06/12/20 12:00:00
